Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2650	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1779	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1870	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2260	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1713	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1673	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2751	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1916	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1835	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2685	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1979	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1949	  0
9 	  10	  1	  4	  44	  1
9 	  10	  0	  2	  145	  1
1 	  2	  0	  2	  120	  1
5 	  6	  0	  2	  136	  1
13 	  14	  0	  2	  88	  1
5 	  6	  1	  4	  8	  1
3 	  4	  1	  10	  3	  1
11 	  12	  1	  10	  13	  1
7 	  8	  1	  10	  82	  1
11 	  12	  2	  10	  34	  1
15 	  16	  1	  10	  5	  1
2 	  3	  3	  6	  16	  1
1 	  2	  0	  7	  4	  1
14 	  15	  3	  6	  12	  1
1 	  2	  1	  4	  9	  1
13 	  14	  3	  6	  4	  1
7 	  8	  2	  10	  6	  1
5 	  6	  0	  7	  4	  1
11 	  12	  0	  7	  6	  1
2 	  3	  0	  7	  8	  1
9 	  10	  3	  6	  18	  1
9 	  10	  0	  7	  1	  1
2 	  3	  2	  10	  5	  1
1 	  2	  3	  6	  4	  1
3 	  4	  0	  7	  5	  1
7 	  8	  0	  7	  10	  1
14 	  15	  0	  7	  4	  1
6 	  7	  0	  7	  5	  1
14 	  15	  2	  10	  12	  1
5 	  6	  3	  6	  12	  1
6 	  7	  2	  10	  4	  1

 TotalReset Number= 16189
