Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  10591	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  8268	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  11280	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  9190	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  9504	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  7614	  0
2 	  3	  0	  7	  241	  1
8 	  9	  0	  7	  281	  1
8 	  9	  2	  10	  260	  1
1 	  2	  3	  6	  190	  1
7 	  8	  3	  6	  156	  1
2 	  3	  2	  10	  215	  1
7 	  8	  0	  7	  72	  1
1 	  2	  0	  7	  78	  1

 TotalReset Number= 12301
