Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2349	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1610	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1719	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2127	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1682	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1527	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  2506	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  1860	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2545	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1770	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1782	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1735	  0
1 	  2	  0	  2	  52	  1
9 	  10	  0	  2	  201	  1
5 	  6	  0	  2	  92	  1
13 	  14	  0	  2	  96	  1
7 	  8	  0	  7	  5	  1
15 	  16	  0	  7	  29	  1
7 	  8	  1	  10	  35	  1
1 	  2	  1	  4	  1	  1
15 	  16	  2	  10	  14	  1
7 	  8	  2	  10	  14	  1
14 	  15	  3	  6	  8	  1
6 	  7	  3	  6	  8	  1
11 	  12	  1	  10	  20	  1
5 	  6	  1	  4	  5	  1
9 	  10	  1	  4	  32	  1
5 	  6	  3	  6	  8	  1
11 	  12	  2	  10	  12	  1
14 	  15	  2	  10	  9	  1
11 	  12	  0	  7	  4	  1
2 	  3	  0	  7	  4	  1
2 	  3	  2	  10	  9	  1
9 	  10	  3	  6	  8	  1
1 	  2	  0	  7	  4	  1
6 	  7	  0	  7	  1	  1
5 	  6	  0	  7	  4	  1

 TotalReset Number= 14816
