Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2596	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1944	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1914	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2494	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1705	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  1897	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  2734	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1891	  0
7 	  8	  4	  10	  1	  1
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1877	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2541	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1629	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1536	  0
9 	  10	  0	  2	  120	  1
13 	  14	  0	  2	  100	  1
5 	  6	  0	  2	  112	  1
1 	  2	  0	  2	  152	  1
2 	  3	  3	  6	  56	  1
11 	  12	  0	  7	  29	  1
11 	  12	  1	  10	  35	  1
15 	  16	  0	  7	  54	  1
7 	  8	  0	  7	  39	  1
7 	  8	  2	  10	  13	  1
14 	  15	  3	  6	  18	  1
14 	  15	  2	  10	  14	  1
7 	  8	  1	  10	  18	  1
14 	  15	  0	  7	  8	  1
15 	  16	  2	  10	  20	  1
11 	  12	  2	  10	  82	  1
5 	  6	  3	  6	  12	  1
6 	  7	  3	  6	  15	  1
6 	  7	  2	  10	  1	  1
13 	  14	  0	  7	  15	  1
3 	  4	  1	  10	  13	  1
10 	  11	  3	  6	  13	  1
3 	  4	  2	  10	  5	  1
2 	  3	  0	  7	  13	  1
1 	  2	  1	  4	  8	  1
10 	  11	  0	  7	  9	  1
3 	  4	  0	  7	  30	  1
13 	  14	  1	  4	  13	  1
5 	  6	  1	  4	  43	  1
9 	  10	  3	  6	  9	  1
2 	  3	  2	  10	  4	  1
10 	  11	  2	  10	  4	  1
15 	  16	  1	  10	  4	  1
9 	  10	  1	  4	  5	  1
5 	  6	  0	  7	  13	  1
1 	  2	  3	  6	  20	  1
13 	  14	  3	  6	  5	  1
1 	  2	  0	  7	  1	  1

 TotalReset Number= 14951
