Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  8719	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  6805	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  10915	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  8576	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  11469	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  9114	  0
2 	  3	  2	  10	  298	  1
8 	  9	  0	  7	  193	  1
8 	  9	  2	  10	  187	  1
7 	  8	  0	  7	  55	  1
7 	  8	  3	  6	  168	  1
2 	  3	  0	  7	  298	  1
1 	  2	  3	  6	  101	  1
1 	  2	  0	  7	  43	  1

 TotalReset Number= 12904
