Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  10451	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  7972	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  10010	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  8171	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  10040	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  8467	  0
8 	  9	  2	  10	  451	  1
8 	  9	  0	  7	  257	  1
2 	  3	  0	  7	  324	  1
1 	  2	  3	  6	  253	  1
7 	  8	  0	  7	  81	  1
7 	  8	  3	  6	  163	  1
2 	  3	  2	  10	  234	  1
1 	  2	  0	  7	  68	  1

 TotalReset Number= 11647
