Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  10834	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  9015	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  11169	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  8896	  0
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  12011	  0
8 	  7	  4	  10	  26	  0
7 	  8	  4	  10	  9726	  0
1 	  2	  3	  6	  153	  1
1 	  2	  0	  7	  85	  1
8 	  9	  2	  10	  257	  1
2 	  3	  0	  7	  279	  1
2 	  3	  2	  10	  124	  1
8 	  9	  0	  7	  201	  1
7 	  8	  0	  7	  79	  1
7 	  8	  3	  6	  96	  1

 TotalReset Number= 14161
