Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  3958	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2634	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1889	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2651	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  2054	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  2493	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2762	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1839	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1880	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  3627	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  2895	  0
2 	  1	  4	  10	  35	  0
1 	  2	  4	  10	  1944	  0
11 	  12	  2	  10	  22	  1
1 	  2	  0	  2	  153	  1
7 	  8	  1	  10	  33	  1
13 	  14	  0	  2	  112	  1
5 	  6	  0	  2	  134	  1
3 	  4	  0	  7	  77	  1
3 	  4	  2	  10	  36	  1
9 	  10	  0	  2	  116	  1
9 	  10	  1	  4	  29	  1
7 	  8	  2	  10	  15	  1
11 	  12	  1	  10	  30	  1
15 	  16	  2	  10	  57	  1
6 	  7	  0	  7	  12	  1
15 	  16	  0	  7	  33	  1
7 	  8	  0	  7	  25	  1
6 	  7	  2	  10	  20	  1
6 	  7	  3	  6	  23	  1
14 	  15	  0	  7	  21	  1
14 	  15	  2	  10	  4	  1
15 	  16	  1	  10	  8	  1
1 	  2	  0	  7	  17	  1
2 	  3	  0	  7	  12	  1
10 	  11	  3	  6	  6	  1
9 	  10	  3	  6	  26	  1
11 	  12	  0	  7	  31	  1
1 	  2	  3	  6	  4	  1
13 	  14	  1	  4	  13	  1
2 	  3	  3	  6	  22	  1
2 	  3	  2	  10	  1	  1
9 	  10	  0	  7	  4	  1
3 	  4	  1	  10	  66	  1
5 	  6	  1	  4	  16	  1
5 	  6	  0	  7	  7	  1
13 	  14	  0	  7	  8	  1
13 	  14	  3	  6	  9	  1
1 	  2	  1	  4	  13	  1
14 	  15	  3	  6	  14	  1
5 	  6	  3	  6	  4	  1

 TotalReset Number= 16125
