Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.752s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	12.8	14	15.6	14.2	16	18.4	16.6	13.8
61	0	0	956.8	1500.8	1324.8	1408	1065.6	1574.4
62	0	0	444.8	560	483.2	1635.2	1555.2	1932.8
63	0	0	2051.2	1923.2	1270.4	1148.8	1232	899.2
64	0	0	1120	1168	1084.8	1059.2	1289.6	1020.8
65	0	0	969.6	1340.8	1187.2	1251.2	1040	988.8
66	0	0	800	956.8	1539.2	1001.6	988.8	1350.4
67	0	0	886.4	1116.8	1424	883.2	1244.8	1299.2
68	0	0	1472	1264	1155.2	1529.6	1024	1020.8
69	0	0	931.2	1590.4	1193.6	1292.8	966.4	969.6
70	0	0	697.6	1187.2	1305.6	1372.8	832	1510.4
71	0	0	1276.8	1424	784	1318.4	966.4	1302.4
72	0	0	1350.4	1475.2	1168	976	1116.8	1497.6
73	0	0	1212.8	956.8	1030.4	1225.6	1328	1129.6
74	0	0	1363.2	1094.4	1296	998.4	1241.6	864
75	0	0	1420.8	1292.8	611.2	921.6	1299.2	1206.4
76	0	0	1078.4	1283.2	851.2	851.2	1123.2	1385.6
77	0	0	816	1209.6	822.4	1494.4	1145.6	1107.2
78	0	0	1216	1696	2070.4	1020.8	838.4	1161.6
79	0	0	1664	1328	976	684.8	1481.6	896
80	0	0	1094.4	1366.4	902.4	1337.6	1094.4	1164.8
81	0	0	665.6	1305.6	1062.4	1132.8	1011.2	1123.2
82	0	0	1040	1158.4	1254.4	1030.4	1404.8	1523.2
83	0	0	1321.6	937.6	1065.6	947.2	1177.6	1398.4
84	0	0	851.2	1408	1120	1510.4	1232	915.2
85	0	0	1062.4	1292.8	624	1420.8	1500.8	963.2
86	0	0	1193.6	1680	947.2	1244.8	1404.8	889.6
87	0	0	924.8	1081.6	870.4	1155.2	1174.4	1177.6
88	0	0	1404.8	1532.8	1312	1014.4	816	1094.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=50', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
