Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.923s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	17.4	12.6	12	15.2	15.4	16.4	16.8	11.2
61	0	0	1014.4	1468.8	1344	1120	1420.8	1731.2
62	0	0	595.2	1235.2	1209.6	860.8	800	1222.4
63	0	0	768	908.8	899.2	1129.6	732.8	1014.4
64	0	0	838.4	1030.4	848	931.2	1017.6	790.4
65	0	0	790.4	905.6	982.4	745.6	1120	950.4
66	0	0	1292.8	908.8	864	864	819.2	1008
67	0	0	899.2	1091.2	777.6	966.4	860.8	716.8
68	0	0	982.4	902.4	822.4	761.6	822.4	745.6
69	0	0	931.2	806.4	1110.4	1091.2	956.8	668.8
70	0	0	995.2	812.8	806.4	662.4	540.8	1004.8
71	0	0	924.8	1043.2	1027.2	1040	880	809.6
72	0	0	854.4	844.8	755.2	934.4	736	841.6
73	0	0	848	1177.6	854.4	806.4	956.8	934.4
74	0	0	774.4	1046.4	1065.6	752	627.2	1014.4
75	0	0	784	694.4	1104	1228.8	662.4	716.8
76	0	0	780.8	966.4	806.4	976	934.4	841.6
77	0	0	832	1161.6	908.8	908.8	1264	854.4
78	0	0	899.2	934.4	867.2	828.8	816	931.2
79	0	0	1046.4	758.4	1008	569.6	841.6	851.2
80	0	0	1024	771.2	732.8	928	908.8	732.8
81	0	0	924.8	1049.6	854.4	931.2	838.4	1033.6
82	0	0	835.2	742.4	736	1011.2	931.2	1040
83	0	0	1171.2	1030.4	892.8	761.6	896	780.8
84	0	0	1059.2	857.6	819.2	755.2	649.6	1046.4
85	0	0	707.2	873.6	1056	1081.6	665.6	1020.8
86	0	0	1049.6	716.8	854.4	892.8	688	1139.2
87	0	0	995.2	918.4	944	1120	1187.2	800
88	0	0	915.2	784	1062.4	905.6	838.4	867.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=18', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
