Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.774s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.8	13.8	16.2	19.2	14	11.6	14.8	11.8
61	0	0	1571.2	1062.4	1152	899.2	969.6	1388.8
62	0	0	1408	1257.6	1846.4	985.6	1408	793.6
63	0	0	1075.2	1408	1203.2	1075.2	1510.4	1446.4
64	0	0	982.4	1257.6	1136	1347.2	1248	1683.2
65	0	0	1392	1113.6	1600	1257.6	1046.4	1347.2
66	0	0	1449.6	1302.4	1443.2	870.4	1321.6	1296
67	0	0	956.8	1059.2	1235.2	1401.6	1494.4	1555.2
68	0	0	1337.6	1196.8	1315.2	1542.4	1273.6	1100.8
69	0	0	960	1072	1424	982.4	1040	1360
70	0	0	1193.6	1075.2	1212.8	1609.6	1212.8	844.8
71	0	0	921.6	1107.2	937.6	1484.8	1587.2	1174.4
72	0	0	1568	1065.6	1286.4	1158.4	1164.8	1331.2
73	0	0	883.2	1452.8	1366.4	1520	1347.2	960
74	0	0	1340.8	1328	1392	1148.8	1139.2	1337.6
75	0	0	1193.6	864	1040	1273.6	1203.2	1408
76	0	0	1248	1548.8	851.2	1164.8	1507.2	1209.6
77	0	0	1123.2	1171.2	1190.4	1049.6	1251.2	774.4
78	0	0	1440	1132.8	937.6	1443.2	1513.6	963.2
79	0	0	963.2	1603.2	1196.8	1324.8	1296	1337.6
80	0	0	1632	1248	1292.8	1446.4	960	1139.2
81	0	0	1276.8	1484.8	1107.2	1558.4	1209.6	1094.4
82	0	0	1328	1107.2	1084.8	1379.2	1142.4	1584
83	0	0	1436.8	953.6	1116.8	1238.4	1721.6	1248
84	0	0	1337.6	1334.4	1241.6	1552	1152	1046.4
85	0	0	1340.8	1129.6	1510.4	1008	1094.4	1267.2
86	0	0	1139.2	668.8	848	1446.4	1532.8	1190.4
87	0	0	1059.2	988.8	1078.4	1225.6	1376	1081.6
88	0	0	1542.4	982.4	902.4	1337.6	889.6	1398.4
89	0	0	1177.6	1104	870.4	1564.8	1427.2	1312
90	0	0	1049.6	1347.2	1168	1385.6	1056	976
avg	0	0	1244.27	1180.91	1199.57	1289.39	1269.87	1221.65
delay	0.246377	0.246377	60.7965	64.7477	62.6737	63.258	57.01	58.5653
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=7', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
