Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.707s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.6	16.6	11.2	14.4	12.6	17.4	16.8	14
61	0	0	828.8	1155.2	1651.2	1539.2	1478.4	758.4
62	0	0	777.6	681.6	1132.8	723.2	972.8	931.2
63	0	0	768	832	924.8	806.4	867.2	796.8
64	0	0	828.8	819.2	841.6	969.6	624	860.8
65	0	0	860.8	972.8	864	755.2	876.8	1059.2
66	0	0	979.2	704	1004.8	832	793.6	1305.6
67	0	0	793.6	748.8	777.6	838.4	800	1033.6
68	0	0	860.8	870.4	892.8	1094.4	857.6	892.8
69	0	0	835.2	774.4	915.2	851.2	784	1110.4
70	0	0	947.2	736	697.6	768	902.4	716.8
71	0	0	908.8	864	745.6	1062.4	905.6	950.4
72	0	0	742.4	908.8	1091.2	790.4	780.8	800
73	0	0	771.2	992	742.4	864	688	710.4
74	0	0	944	601.6	937.6	928	822.4	915.2
75	0	0	732.8	649.6	723.2	617.6	790.4	851.2
76	0	0	880	611.2	761.6	873.6	1008	748.8
77	0	0	806.4	784	857.6	918.4	841.6	953.6
78	0	0	953.6	921.6	880	940.8	905.6	707.2
79	0	0	796.8	844.8	748.8	745.6	774.4	979.2
80	0	0	940.8	563.2	883.2	953.6	723.2	851.2
81	0	0	982.4	838.4	700.8	873.6	918.4	864
82	0	0	601.6	844.8	742.4	726.4	921.6	838.4
83	0	0	700.8	860.8	848	822.4	819.2	713.6
84	0	0	832	921.6	956.8	921.6	1177.6	787.2
85	0	0	944	768	688	988.8	1072	816
86	0	0	745.6	828.8	934.4	937.6	713.6	940.8
87	0	0	832	678.4	988.8	1020.8	777.6	796.8
88	0	0	828.8	620.8	963.2	819.2	1152	652.8
89	0	0	908.8	729.6	784	723.2	1008	793.6
90	0	0	905.6	867.2	905.6	1228.8	761.6	656
avg	0	0	841.28	799.787	886.187	897.813	883.947	859.733
delay	0.25	0.289157	574.102	556.624	511.253	513.898	566.98	574.222
loss	0	0	0.813648	0.83509	0.270833	0.236076	0.561464	0.81224
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
