Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.340s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	16.6	15.2	13	16.4	14	17.6	17.8	13.6
61	0	0	668.8	793.6	844.8	713.6	736	854.4
62	0	0	694.4	1139.2	902.4	774.4	659.2	809.6
63	0	0	1158.4	928	598.4	675.2	793.6	617.6
64	0	0	864	768	857.6	1062.4	886.4	748.8
65	0	0	832	828.8	774.4	694.4	988.8	614.4
66	0	0	950.4	723.2	915.2	867.2	825.6	800
67	0	0	940.8	726.4	630.4	758.4	896	908.8
68	0	0	1132.8	812.8	812.8	777.6	844.8	835.2
69	0	0	678.4	816	944	793.6	672	886.4
70	0	0	678.4	793.6	969.6	672	825.6	780.8
71	0	0	876.8	822.4	761.6	832	979.2	822.4
72	0	0	710.4	723.2	752	777.6	627.2	860.8
73	0	0	608	886.4	800	995.2	841.6	752
74	0	0	812.8	758.4	944	720	697.6	1049.6
75	0	0	982.4	1017.6	816	528	787.2	838.4
76	0	0	825.6	691.2	617.6	764.8	825.6	627.2
77	0	0	880	816	985.6	851.2	928	601.6
78	0	0	800	681.6	873.6	659.2	963.2	569.6
79	0	0	726.4	1014.4	1209.6	604.8	742.4	806.4
80	0	0	896	748.8	566.4	764.8	873.6	921.6
81	0	0	710.4	812.8	486.4	851.2	899.2	803.2
82	0	0	489.6	518.4	1049.6	976	972.8	921.6
83	0	0	723.2	726.4	665.6	592	889.6	614.4
84	0	0	892.8	780.8	835.2	883.2	918.4	640
85	0	0	864	835.2	790.4	700.8	617.6	931.2
86	0	0	1008	748.8	515.2	860.8	748.8	1107.2
87	0	0	806.4	704	953.6	662.4	1065.6	944
88	0	0	617.6	771.2	656	851.2	854.4	816
89	0	0	969.6	899.2	598.4	710.4	656	806.4
90	0	0	819.2	966.4	1072	1030.4	883.2	1024
avg	0	0	820.587	808.427	806.613	780.16	829.973	810.453
delay	0.253012	0.263158	5.87004	3.78065	5.93819	3.44081	6.07572	3.85874
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=10e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
