Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.749s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	17.4	12.6	12	15.2	15.4	16.4	16.8	11.2
61	0	0	825.6	1417.6	1366.4	1014.4	1299.2	1488
62	0	0	908.8	1369.6	1123.2	1020.8	985.6	1372.8
63	0	0	1100.8	1132.8	1084.8	1011.2	966.4	937.6
64	0	0	1286.4	1273.6	857.6	1001.6	774.4	899.2
65	0	0	988.8	1248	1216	854.4	1184	806.4
66	0	0	1280	1260.8	867.2	832	806.4	678.4
67	0	0	1049.6	1017.6	883.2	889.6	1331.2	979.2
68	0	0	908.8	1049.6	972.8	1292.8	1040	1011.2
69	0	0	947.2	761.6	1126.4	1024	1340.8	963.2
70	0	0	1004.8	1059.2	995.2	1267.2	633.6	1027.2
71	0	0	1411.2	1097.6	982.4	972.8	940.8	713.6
72	0	0	848	963.2	1001.6	992	745.6	1068.8
73	0	0	1446.4	902.4	1094.4	883.2	502.4	1132.8
74	0	0	1046.4	1571.2	998.4	700.8	876.8	1184
75	0	0	521.6	982.4	1356.8	1024	1385.6	790.4
76	0	0	934.4	1209.6	1014.4	1062.4	1145.6	700.8
77	0	0	1052.8	832	931.2	1203.2	1350.4	960
78	0	0	713.6	979.2	1366.4	1145.6	867.2	1372.8
79	0	0	1059.2	809.6	985.6	1257.6	944	720
80	0	0	864	880	992	867.2	937.6	1443.2
81	0	0	790.4	1036.8	921.6	1129.6	1529.6	883.2
82	0	0	992	1286.4	652.8	1020.8	1110.4	896
83	0	0	665.6	918.4	1136	1363.2	691.2	1228.8
84	0	0	1148.8	1209.6	800	908.8	1260.8	1142.4
85	0	0	841.6	806.4	1203.2	1174.4	1065.6	1116.8
86	0	0	1136	940.8	1116.8	1081.6	915.2	1171.2
87	0	0	1097.6	963.2	1062.4	1276.8	1379.2	851.2
88	0	0	899.2	873.6	1321.6	742.4	1110.4	1187.2
89	0	0	729.6	595.2	1161.6	889.6	1097.6	1222.4
90	0	0	809.6	1062.4	1001.6	758.4	1497.6	1043.2
avg	0	0	976.96	1050.35	1053.12	1022.08	1057.17	1033.07
delay	0.321839	0.253968	499.055	499.708	494.776	486.829	485.912	479.296
loss	0	0	0.222948	0.205346	0.202009	0.19403	0.545726	0.538961
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=18', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
