Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.825s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14.4	15	15.8	15	12	17.2	13.2	15.2
61	0	0	704	1651.2	1078.4	1059.2	1584	1238.4
62	0	0	665.6	780.8	1056	921.6	992	1110.4
63	0	0	710.4	800	966.4	851.2	956.8	1100.8
64	0	0	979.2	1420.8	1030.4	908.8	1344	742.4
65	0	0	982.4	656	992	873.6	1084.8	1404.8
66	0	0	675.2	992	710.4	912	1241.6	972.8
67	0	0	931.2	1020.8	1110.4	691.2	800	672
68	0	0	902.4	1177.6	937.6	972.8	956.8	867.2
69	0	0	1145.6	972.8	809.6	1072	1088	931.2
70	0	0	604.8	892.8	876.8	1267.2	764.8	1145.6
71	0	0	937.6	803.2	886.4	1139.2	1190.4	1027.2
72	0	0	947.2	700.8	883.2	956.8	1171.2	1225.6
73	0	0	1241.6	966.4	633.6	960	1097.6	867.2
74	0	0	774.4	1184	790.4	1222.4	665.6	704
75	0	0	1075.2	1228.8	912	691.2	848	732.8
76	0	0	1046.4	1216	819.2	854.4	1145.6	972.8
77	0	0	764.8	1043.2	944	1078.4	483.2	953.6
78	0	0	646.4	1046.4	950.4	611.2	1331.2	1219.2
79	0	0	787.2	979.2	1049.6	902.4	896	1360
80	0	0	940.8	1094.4	1014.4	902.4	944	880
81	0	0	1008	905.6	867.2	924.8	694.4	819.2
82	0	0	812.8	1257.6	1408	700.8	947.2	809.6
83	0	0	886.4	908.8	806.4	921.6	601.6	992
84	0	0	816	924.8	902.4	780.8	956.8	848
85	0	0	1046.4	896	928	710.4	995.2	1030.4
86	0	0	1004.8	713.6	665.6	947.2	1049.6	976
87	0	0	867.2	1046.4	800	816	787.2	1049.6
88	0	0	1046.4	646.4	921.6	937.6	915.2	1056
89	0	0	1059.2	979.2	784	742.4	915.2	1040
90	0	0	745.6	729.6	630.4	1174.4	1184	1049.6
avg	0	0	891.84	987.84	905.493	916.8	987.733	993.28
delay	0.319444	0.253333	530.343	513.367	525.036	524.006	515.175	522.825
loss	0	0	0.718483	0.351107	0.375	0.371806	0.338528	0.673208
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
