Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.851s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	12.4	16.4	14.2	18	16.4	11.4	18	14.4
61	0	0	1011.2	953.6	774.4	793.6	1305.6	857.6
62	0	0	1414.4	1251.2	1049.6	928	1062.4	966.4
63	0	0	1251.2	1168	1270.4	1187.2	1097.6	1020.8
64	0	0	1196.8	940.8	1286.4	1132.8	1283.2	1363.2
65	0	0	1107.2	1267.2	1206.4	1340.8	1276.8	1216
66	0	0	1337.6	1600	1651.2	816	1404.8	982.4
67	0	0	1052.8	1075.2	1356.8	1068.8	1328	1686.4
68	0	0	1296	1052.8	1232	1254.4	1440	1136
69	0	0	886.4	982.4	969.6	1171.2	1539.2	1379.2
70	0	0	1148.8	1619.2	918.4	1251.2	1468.8	1222.4
71	0	0	1331.2	1254.4	1241.6	1369.6	1465.6	947.2
72	0	0	1385.6	1225.6	1590.4	1158.4	1206.4	1142.4
73	0	0	1260.8	1302.4	940.8	1350.4	1068.8	1696
74	0	0	1628.8	1478.4	1257.6	988.8	1280	931.2
75	0	0	1302.4	1155.2	1014.4	1248	1414.4	1232
76	0	0	1158.4	1244.8	844.8	1123.2	1516.8	860.8
77	0	0	1334.4	1171.2	1014.4	1126.4	1577.6	1174.4
78	0	0	1164.8	1072	1273.6	1596.8	940.8	1340.8
79	0	0	1302.4	1379.2	1148.8	1052.8	1184	1353.6
80	0	0	1523.2	1184	1580.8	1123.2	1200	1113.6
81	0	0	1568	1094.4	918.4	1561.6	1536	1024
82	0	0	1414.4	1337.6	883.2	1161.6	1292.8	1433.6
83	0	0	1126.4	1299.2	1078.4	1196.8	1459.2	1148.8
84	0	0	812.8	1404.8	1116.8	1200	1145.6	1440
85	0	0	896	1238.4	1289.6	1344	1011.2	1110.4
86	0	0	1481.6	1011.2	1107.2	1328	1139.2	1536
87	0	0	1462.4	1289.6	1238.4	1049.6	1395.2	1024
88	0	0	1056	982.4	1203.2	1696	1078.4	1097.6
89	0	0	1225.6	1091.2	1379.2	1398.4	940.8	1043.2
90	0	0	1142.4	1104	1504	1424	1036.8	1385.6
avg	0	0	1242.67	1207.68	1178.03	1214.72	1269.87	1195.52
delay	0.258065	0.378049	45.2454	42.9555	48.5181	44.3502	41.2016	45.6343
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=41', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
