Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.752s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.6	15.8	11.2	15.6	16.6	15.4	14.4	12.8
61	0	0	1363.2	1548.8	1107.2	1164.8	902.4	1363.2
62	0	0	892.8	867.2	1379.2	940.8	1011.2	1148.8
63	0	0	752	1164.8	928	758.4	921.6	1052.8
64	0	0	1091.2	1497.6	1372.8	915.2	617.6	902.4
65	0	0	947.2	1046.4	1107.2	867.2	937.6	1091.2
66	0	0	784	844.8	918.4	998.4	1347.2	1046.4
67	0	0	793.6	1017.6	1334.4	1235.2	1065.6	979.2
68	0	0	1100.8	915.2	544	1340.8	800	1126.4
69	0	0	473.6	867.2	992	1420.8	883.2	1139.2
70	0	0	1065.6	918.4	1030.4	1132.8	995.2	1049.6
71	0	0	1081.6	1200	748.8	1168	972.8	953.6
72	0	0	1065.6	860.8	1001.6	1385.6	902.4	739.2
73	0	0	1500.8	713.6	860.8	937.6	1040	739.2
74	0	0	1033.6	1228.8	982.4	960	1011.2	1113.6
75	0	0	1136	1193.6	716.8	1046.4	1104	883.2
76	0	0	832	966.4	1244.8	723.2	1212.8	937.6
77	0	0	1020.8	803.2	1132.8	1104	816	1107.2
78	0	0	828.8	819.2	1056	1024	1340.8	1052.8
79	0	0	1008	902.4	1011.2	1084.8	1024	1046.4
80	0	0	656	886.4	1043.2	1289.6	1139.2	1139.2
81	0	0	1132.8	1276.8	736	950.4	1081.6	841.6
82	0	0	1206.4	1689.6	633.6	1100.8	870.4	595.2
83	0	0	755.2	809.6	1260.8	1056	1049.6	912
84	0	0	790.4	1056	924.8	982.4	864	1171.2
85	0	0	1161.6	963.2	780.8	1017.6	1056	1145.6
86	0	0	1097.6	1315.2	1014.4	806.4	1046.4	995.2
87	0	0	1312	1052.8	681.6	736	1529.6	864
88	0	0	1209.6	953.6	1257.6	1129.6	995.2	806.4
89	0	0	956.8	1088	1395.2	892.8	1052.8	659.2
90	0	0	1043.2	1062.4	969.6	1065.6	761.6	604.8
avg	0	0	1003.09	1050.99	1005.55	1041.17	1011.73	973.547
delay	0.25	0.253165	491.881	486.376	496.368	495.139	492.935	495.697
loss	0	0	0.54429	0.517912	0.568478	0.565875	0.554324	0.219865
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
