Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.699s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13	11.6	14.6	13.2	13	13.6	16.6	15.6
61	0	0	1014.4	950.4	1148.8	1161.6	1273.6	1056
62	0	0	1190.4	1177.6	1164.8	1094.4	1257.6	992
63	0	0	1353.6	1139.2	1216	876.8	1404.8	1353.6
64	0	0	1289.6	1190.4	992	1459.2	1440	1392
65	0	0	1433.6	921.6	1321.6	1545.6	1155.2	1315.2
66	0	0	1168	1382.4	1011.2	1536	1152	1369.6
67	0	0	1292.8	1152	1520	1107.2	1014.4	1120
68	0	0	1190.4	1388.8	1379.2	1222.4	1232	1168
69	0	0	1164.8	1097.6	1548.8	1452.8	1126.4	1340.8
70	0	0	1366.4	1094.4	1193.6	1232	1081.6	1308.8
71	0	0	1254.4	1507.2	1548.8	1417.6	1158.4	752
72	0	0	1132.8	1020.8	1068.8	1206.4	1260.8	1484.8
73	0	0	1177.6	1235.2	774.4	1321.6	1094.4	921.6
74	0	0	1395.2	1097.6	950.4	1513.6	1088	1164.8
75	0	0	908.8	1072	1449.6	771.2	1478.4	1593.6
76	0	0	1436.8	1139.2	1251.2	1033.6	1100.8	1507.2
77	0	0	1091.2	1414.4	1350.4	1308.8	1107.2	1404.8
78	0	0	1580.8	1270.4	1129.6	1305.6	1347.2	1110.4
79	0	0	1635.2	1238.4	1011.2	1446.4	915.2	1004.8
80	0	0	1328	1404.8	1337.6	1212.8	1324.8	1078.4
81	0	0	1177.6	1219.2	1011.2	1683.2	1286.4	1056
82	0	0	1270.4	1328	1302.4	966.4	1017.6	1379.2
83	0	0	1292.8	1286.4	892.8	1484.8	1088	1465.6
84	0	0	1190.4	982.4	793.6	1020.8	1283.2	1760
85	0	0	1372.8	1008	1347.2	1372.8	1433.6	1168
86	0	0	1251.2	1008	1497.6	1062.4	883.2	1267.2
87	0	0	963.2	1062.4	1251.2	1305.6	1366.4	1232
88	0	0	1366.4	1206.4	1232	1241.6	1209.6	1539.2
89	0	0	1305.6	1164.8	1196.8	1017.6	1382.4	1264
90	0	0	1520	1347.2	905.6	1276.8	1350.4	1200
avg	0	0	1270.51	1183.57	1193.28	1255.25	1210.45	1258.99
delay	0.261538	0.258621	44.7116	37.3735	40.1193	37.7715	37.9202	37.6164
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=4', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
