Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.658s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.6	15.2	12.8	15.2	12	13.2	17.4	12
61	0	0	1068.8	838.4	1718.4	1190.4	1158.4	1372.8
62	0	0	828.8	1088	1008	1187.2	982.4	697.6
63	0	0	892.8	761.6	1043.2	822.4	691.2	1065.6
64	0	0	870.4	921.6	988.8	1040	758.4	976
65	0	0	768	723.2	876.8	934.4	752	1024
66	0	0	995.2	1030.4	761.6	953.6	793.6	841.6
67	0	0	1139.2	784	761.6	931.2	924.8	723.2
68	0	0	816	876.8	896	867.2	899.2	1001.6
69	0	0	886.4	688	931.2	790.4	764.8	870.4
70	0	0	556.8	1078.4	953.6	876.8	1072	774.4
71	0	0	883.2	864	486.4	896	748.8	880
72	0	0	1011.2	707.2	912	700.8	1036.8	1056
73	0	0	1024	902.4	812.8	796.8	992	892.8
74	0	0	854.4	982.4	899.2	1036.8	886.4	806.4
75	0	0	787.2	771.2	976	947.2	1008	656
76	0	0	960	681.6	684.8	998.4	880	816
77	0	0	601.6	784	988.8	745.6	873.6	828.8
78	0	0	947.2	860.8	988.8	851.2	1097.6	905.6
79	0	0	841.6	937.6	704	867.2	988.8	944
80	0	0	950.4	963.2	985.6	777.6	723.2	790.4
81	0	0	976	848	646.4	864	947.2	809.6
82	0	0	825.6	825.6	742.4	854.4	806.4	851.2
83	0	0	915.2	649.6	739.2	956.8	825.6	825.6
84	0	0	972.8	790.4	1008	883.2	672	1036.8
85	0	0	1049.6	835.2	784	841.6	928	822.4
86	0	0	1075.2	969.6	854.4	672	1046.4	806.4
87	0	0	790.4	681.6	841.6	953.6	832	828.8
88	0	0	777.6	681.6	886.4	800	883.2	1331.2
89	0	0	812.8	755.2	1075.2	822.4	963.2	1040
90	0	0	876.8	668.8	931.2	892.8	1046.4	803.2
avg	0	0	891.84	831.68	896.213	891.733	899.413	902.613
delay	0.25	0.263158	564.253	568.54	508.228	570.41	508.61	561.066
loss	0	0	0.52745	0.538732	0.236314	0.536894	0.269388	0.508648
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=38', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
