Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.914s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.6	15.8	11.2	15.6	16.6	15.4	14.4	12.8
61	0	0	1363.2	1513.6	1241.6	1088	1068.8	1433.6
62	0	0	972.8	848	1113.6	1235.2	912	851.2
63	0	0	780.8	860.8	915.2	627.2	784	1027.2
64	0	0	1040	726.4	812.8	969.6	675.2	985.6
65	0	0	656	1171.2	915.2	873.6	793.6	1100.8
66	0	0	646.4	832	1129.6	1017.6	956.8	652.8
67	0	0	883.2	864	1129.6	1177.6	1088	873.6
68	0	0	1075.2	1043.2	435.2	1225.6	780.8	732.8
69	0	0	892.8	681.6	921.6	1046.4	841.6	976
70	0	0	1081.6	796.8	812.8	864	950.4	918.4
71	0	0	995.2	835.2	841.6	947.2	825.6	972.8
72	0	0	982.4	636.8	1212.8	940.8	1251.2	707.2
73	0	0	976	928	745.6	982.4	476.8	940.8
74	0	0	899.2	832	838.4	1225.6	966.4	995.2
75	0	0	908.8	1145.6	953.6	726.4	1097.6	1164.8
76	0	0	873.6	620.8	713.6	707.2	905.6	864
77	0	0	883.2	899.2	1372.8	1120	1091.2	761.6
78	0	0	809.6	1081.6	672	854.4	934.4	761.6
79	0	0	854.4	796.8	1171.2	883.2	902.4	1040
80	0	0	832	928	867.2	966.4	963.2	972.8
81	0	0	1094.4	1081.6	828.8	787.2	1212.8	848
82	0	0	976	908.8	736	992	899.2	1059.2
83	0	0	732.8	1113.6	892.8	956.8	963.2	908.8
84	0	0	944	809.6	742.4	1068.8	889.6	892.8
85	0	0	832	892.8	886.4	979.2	1008	1142.4
86	0	0	1292.8	1049.6	742.4	764.8	713.6	828.8
87	0	0	982.4	918.4	790.4	944	1222.4	1030.4
88	0	0	1052.8	803.2	928	1052.8	972.8	899.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
