Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.766s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.2	17.6	13.6	11.6	14.6	14.8	15.4	17.6
61	0	0	960	902.4	1283.2	1059.2	1376	1142.4
62	0	0	848	988.8	896	889.6	985.6	841.6
63	0	0	748.8	886.4	758.4	838.4	742.4	691.2
64	0	0	713.6	851.2	963.2	988.8	550.4	934.4
65	0	0	828.8	806.4	1008	492.8	867.2	713.6
66	0	0	915.2	864	774.4	921.6	707.2	624
67	0	0	1065.6	812.8	832	828.8	771.2	707.2
68	0	0	1020.8	854.4	678.4	652.8	934.4	838.4
69	0	0	905.6	841.6	768	838.4	937.6	915.2
70	0	0	732.8	844.8	992	816	960	992
71	0	0	790.4	972.8	844.8	723.2	732.8	736
72	0	0	838.4	860.8	784	873.6	1110.4	812.8
73	0	0	892.8	854.4	828.8	899.2	681.6	768
74	0	0	880	812.8	812.8	905.6	537.6	966.4
75	0	0	777.6	1081.6	918.4	662.4	758.4	915.2
76	0	0	976	1017.6	748.8	710.4	953.6	809.6
77	0	0	934.4	979.2	1008	972.8	742.4	723.2
78	0	0	793.6	851.2	912	883.2	883.2	1024
79	0	0	761.6	758.4	851.2	800	659.2	947.2
80	0	0	796.8	640	860.8	716.8	710.4	947.2
81	0	0	905.6	832	710.4	806.4	880	822.4
82	0	0	953.6	950.4	867.2	956.8	732.8	748.8
83	0	0	825.6	1011.2	860.8	697.6	918.4	745.6
84	0	0	803.2	790.4	576	860.8	931.2	787.2
85	0	0	915.2	860.8	777.6	761.6	902.4	1043.2
86	0	0	848	547.2	966.4	726.4	950.4	950.4
87	0	0	915.2	1110.4	979.2	982.4	918.4	793.6
88	0	0	681.6	736	886.4	800	614.4	1001.6
89	0	0	921.6	617.6	918.4	1017.6	819.2	787.2
90	0	0	748.8	1152	860.8	748.8	988.8	729.6
avg	0	0	856.64	869.653	864.213	827.733	841.92	848.64
delay	0.257576	0.261364	528.105	526.245	573.08	603.523	590.332	582.152
loss	0	0	0.286415	0.267118	0.832461	0.611787	0.609423	0.863235
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=14', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
