Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.733s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.4	15.4	15.4	16	11.8	17.4	15.6	15.4
61	0	0	1523.2	1360	1171.2	1036.8	857.6	1299.2
62	0	0	1414.4	1424	1254.4	1020.8	1062.4	1395.2
63	0	0	1206.4	1033.6	1174.4	1353.6	1561.6	1286.4
64	0	0	1324.8	1059.2	1052.8	1075.2	1011.2	1273.6
65	0	0	1036.8	1609.6	1196.8	1001.6	944	736
66	0	0	1244.8	1299.2	1241.6	1484.8	889.6	825.6
67	0	0	1206.4	1276.8	876.8	796.8	1408	1312
68	0	0	1024	1347.2	912	1190.4	1014.4	1062.4
69	0	0	1123.2	1264	1443.2	1296	1049.6	953.6
70	0	0	1347.2	1132.8	1449.6	982.4	1059.2	640
71	0	0	1184	1244.8	1356.8	1468.8	665.6	1219.2
72	0	0	976	947.2	966.4	1436.8	1376	1257.6
73	0	0	1488	704	1260.8	1360	998.4	1113.6
74	0	0	1001.6	1254.4	1379.2	1334.4	1171.2	729.6
75	0	0	1078.4	976	1356.8	1088	979.2	1168
76	0	0	1721.6	1120	1488	825.6	1097.6	816
77	0	0	1302.4	1036.8	1142.4	1107.2	1273.6	1145.6
78	0	0	886.4	1577.6	1516.8	832	966.4	966.4
79	0	0	886.4	1286.4	1308.8	1488	1196.8	899.2
80	0	0	1296	1248	1619.2	787.2	1184	454.4
81	0	0	1081.6	1440	1004.8	902.4	1286.4	918.4
82	0	0	1225.6	1241.6	1289.6	659.2	995.2	1360
83	0	0	1139.2	1104	787.2	1238.4	1542.4	1030.4
84	0	0	985.6	1072	1260.8	1190.4	774.4	1084.8
85	0	0	940.8	963.2	1177.6	1548.8	1030.4	809.6
86	0	0	1075.2	1142.4	1078.4	908.8	1507.2	1388.8
87	0	0	1161.6	1248	1484.8	892.8	1097.6	1424
88	0	0	1443.2	1020.8	1190.4	969.6	1257.6	1097.6
89	0	0	1465.6	819.2	956.8	1225.6	1216	1161.6
90	0	0	1056	1632	1334.4	864	1212.8	1091.2
avg	0	0	1194.88	1196.16	1224.43	1112.21	1122.88	1064
delay	0.268657	0.25974	469.851	476.611	477.848	469.815	476.749	477.235
loss	0	0	0.119774	0.101149	0.101587	0.329987	0.286073	0.126238
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
