Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.931s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	12.8	14	15.6	14.2	16	18.4	16.6	13.8
61	0	0	652.8	1260.8	1731.2	1529.6	912	1475.2
62	0	0	982.4	1030.4	784	793.6	886.4	1104
63	0	0	1052.8	704	934.4	1110.4	950.4	816
64	0	0	780.8	928	1075.2	678.4	1030.4	662.4
65	0	0	700.8	947.2	608	979.2	755.2	1049.6
66	0	0	681.6	864	851.2	748.8	739.2	819.2
67	0	0	825.6	774.4	732.8	880	803.2	1075.2
68	0	0	889.6	832	745.6	864	771.2	1110.4
69	0	0	809.6	886.4	908.8	956.8	1004.8	950.4
70	0	0	761.6	1084.8	896	899.2	851.2	851.2
71	0	0	912	755.2	876.8	844.8	867.2	825.6
72	0	0	828.8	880	985.6	1235.2	761.6	992
73	0	0	988.8	854.4	867.2	800	598.4	800
74	0	0	694.4	956.8	960	873.6	870.4	768
75	0	0	784	822.4	844.8	924.8	800	1104
76	0	0	828.8	963.2	784	736	800	707.2
77	0	0	825.6	1001.6	812.8	723.2	944	803.2
78	0	0	979.2	816	838.4	854.4	953.6	1107.2
79	0	0	1081.6	934.4	960	723.2	918.4	582.4
80	0	0	851.2	710.4	892.8	828.8	876.8	864
81	0	0	851.2	966.4	812.8	995.2	784	745.6
82	0	0	723.2	883.2	908.8	835.2	592	947.2
83	0	0	784	803.2	870.4	784	1164.8	819.2
84	0	0	758.4	825.6	816	921.6	844.8	838.4
85	0	0	966.4	848	800	899.2	816	918.4
86	0	0	963.2	944	953.6	1059.2	796.8	803.2
87	0	0	1126.4	822.4	870.4	806.4	931.2	672
88	0	0	963.2	1024	697.6	742.4	819.2	713.6
89	0	0	937.6	816	851.2	672	963.2	835.2
90	0	0	960	1020.8	924.8	569.6	851.2	816
avg	0	0	864.853	898.667	886.507	875.627	855.253	885.867
delay	0.25	0.314286	514.726	514.317	510.627	546.722	513.748	509.346
loss	0	0	0.258009	0.27012	0.228233	0.806432	0.251787	0.248199
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=50', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
