Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.577s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.4	15.4	15.4	16	11.8	17.4	15.6	15.4
61	0	0	1356.8	1040	1094.4	880	764.8	1244.8
62	0	0	1196.8	1408	1091.2	1161.6	1052.8	1088
63	0	0	1238.4	1097.6	1075.2	1296	1472	1347.2
64	0	0	1344	1238.4	1347.2	1196.8	1062.4	1180.8
65	0	0	1366.4	1571.2	1043.2	1612.8	1168	931.2
66	0	0	1331.2	1523.2	1225.6	1267.2	1145.6	1216
67	0	0	1088	1312	1158.4	1289.6	1472	1196.8
68	0	0	1539.2	1097.6	1244.8	1401.6	1081.6	1292.8
69	0	0	1248	1219.2	1273.6	1312	1196.8	1030.4
70	0	0	1430.4	1302.4	1340.8	1417.6	998.4	1072
71	0	0	1196.8	1203.2	1088	1468.8	857.6	896
72	0	0	1075.2	992	1446.4	1171.2	1116.8	1257.6
73	0	0	1161.6	1017.6	1459.2	1299.2	1468.8	1184
74	0	0	1104	1561.6	1248	1558.4	905.6	1036.8
75	0	0	1494.4	998.4	1683.2	940.8	1132.8	1276.8
76	0	0	1459.2	1507.2	1222.4	1225.6	1174.4	960
77	0	0	1232	1264	1465.6	1171.2	1251.2	1187.2
78	0	0	1196.8	1484.8	1264	1424	1216	1116.8
79	0	0	1209.6	1376	1654.4	1104	1545.6	614.4
80	0	0	1452.8	1110.4	1331.2	1155.2	1302.4	915.2
81	0	0	1411.2	1411.2	1244.8	918.4	1392	1363.2
82	0	0	1398.4	1152	1212.8	1056	1536	1331.2
83	0	0	1328	1184	1193.6	1308.8	1472	1164.8
84	0	0	1024	1267.2	1305.6	1609.6	1379.2	1078.4
85	0	0	1289.6	1347.2	1334.4	1356.8	1097.6	1289.6
86	0	0	1302.4	1216	1353.6	956.8	1388.8	1507.2
87	0	0	1456	1296	1382.4	1033.6	1299.2	1254.4
88	0	0	1180.8	1401.6	1139.2	1177.6	1472	1228.8
89	0	0	1337.6	1184	1324.8	1152	1078.4	908.8
90	0	0	1353.6	1132.8	1500.8	777.6	1251.2	1494.4
avg	0	0	1293.44	1263.89	1291.63	1223.36	1225.07	1155.52
delay	0.268657	0.25974	39.4593	42.067	41.1507	44.0132	42.1079	43.2637
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
