Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.768s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	12.6	16.8	18.2	16.4	12.6	14.6	18	14
61	0	0	707.2	1152	1433.6	1376	1740.8	1174.4
62	0	0	889.6	1158.4	1148.8	940.8	1068.8	1299.2
63	0	0	1008	854.4	1088	816	889.6	1088
64	0	0	819.2	710.4	1088	713.6	1475.2	1116.8
65	0	0	1081.6	1116.8	928	953.6	969.6	1024
66	0	0	870.4	988.8	828.8	870.4	748.8	921.6
67	0	0	1068.8	768	800	1174.4	1200	1238.4
68	0	0	966.4	1193.6	723.2	1232	985.6	950.4
69	0	0	1014.4	905.6	713.6	787.2	940.8	1040
70	0	0	720	956.8	1014.4	908.8	784	1225.6
71	0	0	771.2	1008	1084.8	1120	848	928
72	0	0	780.8	966.4	899.2	883.2	979.2	1020.8
73	0	0	678.4	928	697.6	860.8	944	944
74	0	0	988.8	944	899.2	963.2	752	918.4
75	0	0	937.6	1145.6	771.2	825.6	1017.6	864
76	0	0	604.8	928	1334.4	899.2	937.6	953.6
77	0	0	963.2	995.2	998.4	803.2	748.8	1072
78	0	0	998.4	1228.8	595.2	950.4	1107.2	876.8
79	0	0	838.4	969.6	707.2	1081.6	905.6	809.6
80	0	0	953.6	1059.2	966.4	1046.4	1296	704
81	0	0	854.4	825.6	1139.2	848	873.6	1171.2
82	0	0	742.4	928	1008	684.8	832	1273.6
83	0	0	1046.4	1097.6	828.8	972.8	1104	716.8
84	0	0	800	928	1110.4	716.8	912	1177.6
85	0	0	1065.6	768	1062.4	931.2	908.8	924.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=9', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
