Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.781s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.8	13.8	16.2	19.2	14	11.6	14.8	11.8
61	0	0	1670.4	1446.4	825.6	665.6	1257.6	1513.6
62	0	0	1046.4	1014.4	1100.8	812.8	892.8	758.4
63	0	0	956.8	806.4	899.2	860.8	1148.8	976
64	0	0	716.8	940.8	860.8	924.8	844.8	800
65	0	0	979.2	835.2	1113.6	864	758.4	1235.2
66	0	0	998.4	992	937.6	844.8	937.6	777.6
67	0	0	876.8	966.4	1024	710.4	816	969.6
68	0	0	819.2	640	793.6	1174.4	1126.4	1004.8
69	0	0	998.4	1097.6	1043.2	1043.2	854.4	1129.6
70	0	0	761.6	1036.8	1075.2	838.4	1040	1033.6
71	0	0	1001.6	742.4	736	1094.4	1113.6	704
72	0	0	825.6	796.8	812.8	976	1011.2	1036.8
73	0	0	1043.2	912	1235.2	1008	774.4	1008
74	0	0	726.4	812.8	992	1059.2	1027.2	620.8
75	0	0	953.6	896	806.4	822.4	940.8	1040
76	0	0	854.4	1046.4	816	1030.4	1001.6	736
77	0	0	723.2	1164.8	588.8	880	934.4	944
78	0	0	1081.6	864	812.8	979.2	982.4	1091.2
79	0	0	640	963.2	950.4	988.8	838.4	633.6
80	0	0	1107.2	1043.2	780.8	1120	800	620.8
81	0	0	896	921.6	892.8	1177.6	646.4	921.6
82	0	0	880	860.8	848	742.4	924.8	844.8
83	0	0	1193.6	806.4	691.2	995.2	947.2	1168
84	0	0	1040	736	758.4	960	1142.4	940.8
85	0	0	937.6	928	985.6	828.8	1120	764.8
86	0	0	1014.4	547.2	1145.6	1027.2	825.6	921.6
87	0	0	777.6	732.8	758.4	880	1248	1206.4
88	0	0	1152	1052.8	1120	908.8	924.8	1040
89	0	0	1030.4	588.8	662.4	1241.6	937.6	1244.8
90	0	0	915.2	934.4	809.6	924.8	953.6	928
avg	0	0	953.92	904.213	895.893	946.133	959.04	953.813
delay	0.246377	0.246377	505.004	526.799	525.739	526.462	504.096	519.841
loss	0	0	0.228764	0.688202	0.4032	0.681309	0.228704	0.384276
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=7', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
