Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.794s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	17	14.2	13.6	17.4	14.4	13.8	15.2	14.8
61	0	0	1203.2	940.8	764.8	1424	1168	1715.2
62	0	0	1075.2	812.8	1004.8	1036.8	835.2	726.4
63	0	0	1216	841.6	947.2	889.6	992	982.4
64	0	0	1366.4	736	1091.2	1190.4	992	1270.4
65	0	0	1232	1017.6	950.4	934.4	876.8	697.6
66	0	0	960	825.6	1024	1011.2	937.6	902.4
67	0	0	947.2	921.6	1030.4	976	918.4	944
68	0	0	1155.2	739.2	857.6	1132.8	969.6	755.2
69	0	0	1116.8	822.4	854.4	937.6	1104	844.8
70	0	0	624	659.2	1193.6	1174.4	739.2	793.6
71	0	0	892.8	870.4	822.4	976	812.8	643.2
72	0	0	1033.6	921.6	793.6	1001.6	1062.4	899.2
73	0	0	1404.8	796.8	710.4	988.8	864	819.2
74	0	0	1161.6	844.8	864	1116.8	739.2	870.4
75	0	0	793.6	992	899.2	899.2	956.8	777.6
76	0	0	963.2	790.4	1068.8	518.4	1168	1097.6
77	0	0	1030.4	928	832	787.2	892.8	985.6
78	0	0	1068.8	1052.8	646.4	844.8	944	1120
79	0	0	1030.4	592	972.8	755.2	828.8	838.4
80	0	0	966.4	988.8	1046.4	585.6	752	681.6
81	0	0	720	768	822.4	1328	1264	972.8
82	0	0	1104	985.6	1078.4	780.8	889.6	860.8
83	0	0	966.4	1152	896	700.8	828.8	1036.8
84	0	0	931.2	601.6	1084.8	880	928	1139.2
85	0	0	918.4	928	736	595.2	784	1228.8
86	0	0	857.6	819.2	963.2	812.8	1033.6	1001.6
87	0	0	953.6	771.2	998.4	1206.4	892.8	934.4
88	0	0	1248	889.6	841.6	854.4	1187.2	899.2
89	0	0	1024	966.4	825.6	1020.8	1072	636.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
