Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.780s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	18	13.8	12.8	13	16.2	13.2	14.6	12.2
61	0	0	1555.2	1702.4	1187.2	1292.8	864	755.2
62	0	0	1331.2	1417.6	1564.8	1100.8	947.2	1456
63	0	0	1379.2	1094.4	1200	1068.8	988.8	1040
64	0	0	947.2	1187.2	1404.8	972.8	1337.6	1260.8
65	0	0	1062.4	1420.8	1344	1052.8	1244.8	902.4
66	0	0	1251.2	947.2	1193.6	1193.6	1257.6	867.2
67	0	0	1321.6	1123.2	761.6	1196.8	1292.8	1180.8
68	0	0	1257.6	1004.8	1046.4	1235.2	1225.6	1011.2
69	0	0	985.6	1366.4	1052.8	1174.4	774.4	1331.2
70	0	0	1318.4	1081.6	1174.4	1043.2	870.4	1212.8
71	0	0	1366.4	1440	940.8	1254.4	998.4	787.2
72	0	0	1504	1219.2	982.4	1020.8	976	1270.4
73	0	0	1372.8	1212.8	867.2	883.2	1596.8	1052.8
74	0	0	1024	864	1308.8	892.8	1676.8	1145.6
75	0	0	1152	1254.4	1081.6	1040	1260.8	1260.8
76	0	0	1056	1043.2	1280	1216	867.2	1168
77	0	0	1539.2	1014.4	1360	726.4	1635.2	880
78	0	0	1459.2	1513.6	972.8	662.4	1100.8	1177.6
79	0	0	918.4	1177.6	963.2	1360	1264	752
80	0	0	1193.6	1251.2	1395.2	953.6	876.8	1081.6
81	0	0	1200	838.4	1001.6	1072	1472	1196.8
82	0	0	1091.2	1100.8	963.2	1267.2	969.6	1241.6
83	0	0	857.6	822.4	1152	825.6	1638.4	1411.2
84	0	0	1257.6	1036.8	803.2	1152	1369.6	1280
85	0	0	1241.6	1286.4	1116.8	1030.4	1036.8	1008
86	0	0	1280	1171.2	940.8	1654.4	627.2	1216
87	0	0	1577.6	1321.6	585.6	1452.8	838.4	1081.6
88	0	0	1171.2	800	1094.4	1539.2	899.2	1305.6
89	0	0	995.2	860.8	832	1564.8	1337.6	1011.2
90	0	0	899.2	1011.2	1193.6	1017.6	1587.2	969.6
avg	0	0	1218.88	1152.85	1092.16	1130.56	1161.07	1110.51
delay	0.255556	0.246377	486.108	484.855	475.373	480.611	486.304	489.632
loss	0	0	0.11641	0.138158	0.312085	0.102857	0.319277	0.120541
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
