Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.618s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	16	14.2	17	13
61	2096	2096	2088	2088
62	2104	2088	2096	2096
63	2088	2104	2104	2088
64	2096	2096	2096	2112
65	2104	2096	2088	2088
66	2088	2096	2104	2096
67	2096	2096	2088	2088
68	2088	2088	2096	2104
69	2104	2104	2088	2088
70	2096	2096	2112	2096
71	2096	2088	2088	2104
72	2104	2096	2096	2096
73	2088	2104	2104	2096
74	2104	2096	2088	2096
75	2096	2088	2096	2096
76	2096	2104	2104	2104
77	2088	2096	2096	2096
78	2104	2104	2088	2088
79	2096	2088	2104	2104
80	2088	2096	2096	2096
81	2104	2088	2088	2088
82	2088	2112	2112	2088
83	2112	2088	2088	2112
84	2088	2112	2112	2096
85	2104	2088	2088	2104
86	2096	2104	2096	2088
87	2088	2096	2104	2096
88	2112	2088	2088	2104
89	2088	2112	2096	2088
90	2096	2088	2104	2104
91	2104	2088	2088	2096
92	2088	2112	2096	2088
93	2096	2072	2088	2096
94	2088	2104	2104	2096
95	2088	2096	2096	2096
96	2112	2096	2088	2096
97	2088	2104	2112	2096
98	2104	2088	2088	2104
99	2096	2104	2096	2088
100	2088	2096	2104	2112
101	2112	2104	2088	2088
102	2088	2096	2112	2088
103	2104	2088	2088	2112
104	2096	2104	2104	2096
105	2096	2096	2096	2096
106	2104	2104	2104	2104
107	2088	2096	2096	2104
108	2112	2096	2088	2088
109	2088	2096	2104	2088
110	2096	2096	2096	2096
111	2104	2096	2088	2104
112	2088	2104	2104	2088
113	2104	2088	2096	2112
114	2096	2112	2104	2088
115	2104	2088	2096	2112
116	2096	2104	2088	2088
117	2088	2096	2112	2088
118	2096	2088	2088	2104
119	2096	2088	2088	2096
120	2104	2104	2096	2096
avg	2096.8	2096.67	2096.53	2096.53
delay	553.63	553.128	554.23	553.643
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=3e6', '--RngRun=93'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
