Dst	Src	HeMcs	Txlevel	Num	isObss
7 	  8	  4	  10	  42918	  0
8 	  7	  4	  10	  73979	  0
1 	  2	  4	  10	  43200	  0
2 	  1	  4	  10	  75759	  0
8 	  9	  4	  10	  45310	  0
9 	  8	  4	  10	  54483	  0
4 	  5	  4	  10	  31027	  0
5 	  4	  4	  10	  60014	  0
2 	  3	  4	  10	  46572	  0
3 	  2	  4	  10	  55513	  0
5 	  6	  4	  10	  36221	  0
6 	  5	  4	  10	  43717	  0
4 	  5	  1	  7	  414	  1
7 	  8	  1	  7	  435	  1
1 	  2	  1	  7	  607	  1
3 	  2	  4	  7	  646	  1
6 	  5	  4	  7	  503	  1
9 	  8	  4	  7	  661	  1
5 	  6	  1	  7	  4	  1
8 	  9	  1	  7	  8	  1
2 	  3	  1	  7	  8	  1

 TotalTx Number= 612000

 TotalReset Number= 51554
