Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  45149	  0
2 	  1	  4	  10	  77377	  0
2 	  3	  4	  10	  47803	  0
3 	  2	  4	  10	  57204	  0
4 	  5	  4	  10	  30313	  0
7 	  8	  4	  10	  44737	  0
8 	  7	  4	  10	  76674	  0
5 	  4	  4	  10	  58597	  0
8 	  9	  4	  10	  47956	  0
9 	  8	  4	  10	  56699	  0
5 	  6	  4	  10	  35982	  0
6 	  5	  4	  10	  42309	  0
4 	  5	  1	  7	  550	  1
1 	  2	  1	  7	  483	  1
3 	  2	  4	  7	  554	  1
9 	  8	  4	  7	  575	  1
7 	  8	  1	  7	  544	  1
6 	  5	  4	  7	  460	  1
5 	  6	  1	  7	  6	  1
8 	  9	  1	  7	  11	  1
2 	  3	  1	  7	  16	  1

 TotalTx Number= 624000

 TotalReset Number= 52411
