Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  36533	  0
2 	  1	  4	  10	  62026	  0
2 	  3	  4	  10	  38750	  0
3 	  2	  4	  10	  46714	  0
7 	  8	  4	  10	  37406	  0
8 	  7	  4	  10	  64670	  0
8 	  9	  4	  10	  40202	  0
9 	  8	  4	  10	  47694	  0
4 	  5	  4	  10	  35940	  0
5 	  4	  4	  10	  65603	  0
5 	  6	  4	  10	  40748	  0
6 	  5	  4	  10	  47967	  0
4 	  5	  1	  7	  520	  1
1 	  2	  1	  7	  277	  1
3 	  2	  4	  7	  537	  1
9 	  8	  4	  7	  543	  1
7 	  8	  1	  7	  441	  1
8 	  9	  1	  7	  9	  1
6 	  5	  4	  7	  406	  1
5 	  6	  1	  7	  6	  1
2 	  3	  1	  7	  7	  1

 TotalTx Number= 567000

 TotalReset Number= 56369
