Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  32475	  0
2 	  1	  4	  10	  55006	  0
7 	  8	  4	  10	  33169	  0
8 	  7	  4	  10	  56286	  0
8 	  9	  4	  10	  35375	  0
2 	  3	  4	  10	  34558	  0
9 	  8	  4	  10	  42233	  0
3 	  2	  4	  10	  41624	  0
4 	  5	  4	  10	  31091	  0
5 	  4	  4	  10	  55817	  0
5 	  6	  4	  10	  33943	  0
6 	  5	  4	  10	  40335	  0
7 	  8	  1	  7	  302	  1
9 	  8	  4	  7	  409	  1
6 	  5	  4	  7	  354	  1
4 	  5	  1	  7	  351	  1
2 	  3	  1	  7	  5	  1
1 	  2	  1	  7	  287	  1
3 	  2	  4	  7	  359	  1
8 	  9	  1	  7	  17	  1
5 	  6	  1	  7	  3	  1

 TotalTx Number= 494000

 TotalReset Number= 50580
