Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  5	  4	  10	  34847	  0
5 	  4	  4	  10	  64798	  0
7 	  8	  4	  10	  39137	  0
8 	  7	  4	  10	  67792	  0
5 	  6	  4	  10	  39753	  0
6 	  5	  4	  10	  47168	  0
8 	  9	  4	  10	  41863	  0
9 	  8	  4	  10	  49448	  0
1 	  2	  4	  10	  33515	  0
2 	  1	  4	  10	  58343	  0
2 	  3	  4	  10	  35802	  0
3 	  2	  4	  10	  42473	  0
6 	  5	  4	  7	  457	  1
4 	  5	  1	  7	  589	  1
9 	  8	  4	  7	  582	  1
7 	  8	  1	  7	  455	  1
1 	  2	  1	  7	  470	  1
3 	  2	  4	  7	  486	  1
8 	  9	  1	  7	  10	  1
2 	  3	  1	  7	  7	  1
5 	  6	  1	  7	  4	  1

 TotalTx Number= 558000

 TotalReset Number= 55150
