Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  41551	  0
2 	  1	  4	  10	  71523	  0
7 	  8	  4	  10	  38712	  0
8 	  7	  4	  10	  67054	  0
4 	  5	  4	  10	  24508	  0
5 	  4	  4	  10	  47872	  0
2 	  3	  4	  10	  44841	  0
3 	  2	  4	  10	  53832	  0
8 	  9	  4	  10	  41442	  0
9 	  8	  4	  10	  49705	  0
5 	  6	  4	  10	  27620	  0
6 	  5	  4	  10	  32951	  0
4 	  5	  1	  7	  350	  1
1 	  2	  1	  7	  342	  1
6 	  5	  4	  7	  334	  1
3 	  2	  4	  7	  425	  1
9 	  8	  4	  7	  484	  1
7 	  8	  1	  7	  436	  1
8 	  9	  1	  7	  10	  1
2 	  3	  1	  7	  5	  1
5 	  6	  1	  7	  2	  1

 TotalTx Number= 544000

 TotalReset Number= 48785
