Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  36628	  0
7 	  8	  4	  10	  40315	  0
2 	  1	  4	  10	  64145	  0
8 	  7	  4	  10	  69663	  0
2 	  3	  4	  10	  39098	  0
3 	  2	  4	  10	  46915	  0
4 	  5	  4	  10	  32511	  0
5 	  4	  4	  10	  59307	  0
5 	  6	  4	  10	  36714	  0
6 	  5	  4	  10	  43426	  0
8 	  9	  4	  10	  42766	  0
9 	  8	  4	  10	  51189	  0
4 	  5	  1	  7	  520	  1
7 	  8	  1	  7	  498	  1
6 	  5	  4	  7	  437	  1
8 	  9	  1	  7	  10	  1
9 	  8	  4	  7	  659	  1
3 	  2	  4	  7	  657	  1
1 	  2	  1	  7	  528	  1
2 	  3	  1	  7	  12	  1
5 	  6	  1	  7	  1	  1

 TotalTx Number= 566000

 TotalReset Number= 51887
