Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.832s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.8	15.8	16.4	15.8	13.2	14.6	14.2	16	14.2	13.2	17	13.2
61	1046.4	0	0	0	764.8	700.8	1113.6	988.8	1132.8	835.2	1068.8	1091.2
62	1142.4	0	0	0	1148.8	1142.4	1078.4	1004.8	905.6	1228.8	976	937.6
63	995.2	0	0	0	1043.2	1270.4	1155.2	1123.2	1225.6	1433.6	1065.6	1200
64	1196.8	0	0	0	1392	1456	1024	1190.4	1244.8	1139.2	1081.6	1344
65	1033.6	0	0	0	1155.2	1273.6	1241.6	1139.2	1289.6	745.6	1424	732.8
66	1209.6	0	0	0	1248	1171.2	886.4	940.8	1324.8	1318.4	851.2	1116.8
67	889.6	0	0	0	1312	1382.4	1334.4	1171.2	1456	1196.8	1206.4	1392
68	963.2	0	0	0	860.8	1385.6	1158.4	1260.8	1011.2	812.8	1100.8	899.2
69	1091.2	0	0	0	1369.6	844.8	1209.6	1030.4	1411.2	1312	1008	982.4
70	1084.8	0	0	0	720	1267.2	1068.8	1251.2	1088	1283.2	697.6	1347.2
71	1084.8	0	0	0	1072	1318.4	780.8	1094.4	1491.2	1484.8	758.4	828.8
72	1299.2	0	0	0	1068.8	1001.6	1107.2	1107.2	1075.2	864	880	972.8
73	1139.2	0	0	0	1283.2	1248	1056	1276.8	1078.4	1024	784	1065.6
74	1350.4	0	0	0	1177.6	1161.6	620.8	1126.4	886.4	880	1292.8	1097.6
75	1184	0	0	0	1292.8	908.8	1155.2	982.4	1318.4	1254.4	1340.8	710.4
76	1366.4	0	0	0	1145.6	1132.8	937.6	1084.8	1152	796.8	876.8	1251.2
77	1155.2	0	0	0	947.2	931.2	1094.4	1241.6	995.2	1027.2	1232	1216
78	1084.8	0	0	0	1075.2	1065.6	1254.4	1388.8	768	1091.2	1075.2	995.2
79	995.2	0	0	0	934.4	758.4	1139.2	1209.6	1475.2	1321.6	1129.6	988.8
80	649.6	0	0	0	1257.6	1126.4	985.6	1347.2	1184	1152	1024	1158.4
81	617.6	0	0	0	950.4	966.4	1075.2	1155.2	1244.8	899.2	1056	1174.4
82	1136	0	0	0	1382.4	1436.8	1350.4	1484.8	1014.4	652.8	1299.2	1260.8
83	1081.6	0	0	0	889.6	1126.4	1049.6	1267.2	857.6	1260.8	956.8	1107.2
84	1228.8	0	0	0	1072	1187.2	899.2	1155.2	1248	1123.2	1020.8	1193.6
85	1004.8	0	0	0	912	1036.8	1500.8	1123.2	796.8	1334.4	1097.6	1110.4
86	1174.4	0	0	0	1072	1222.4	1369.6	1161.6	1430.4	1200	755.2	1062.4
87	1340.8	0	0	0	953.6	969.6	1120	979.2	1126.4	985.6	1161.6	1264
88	972.8	0	0	0	1107.2	1094.4	1190.4	1267.2	1536	1177.6	1059.2	851.2
89	1372.8	0	0	0	1168	1193.6	1456	1209.6	1238.4	745.6	1190.4	1065.6
90	1193.6	0	0	0	1174.4	940.8	1468.8	1296	915.2	1344	1414.4	1225.6
avg	1102.83	0	0	0	1098.35	1124.05	1129.39	1168.64	1164.05	1097.49	1062.83	1088.11
delay	5.65882	0.303797	0.243902	0.240506	8.81938	8.62986	9.14701	6.57915	7.21045	7.34004	7.30572	6.88517
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=20e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
