Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.404s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	15	15	16.8	11.8	13.6	14.4	14.2	13.2	14	12	12.6	11.8	16	10.2	17.6	16.2	15.4	14.2	14.2	19.6
61	296	296	296	296	288	192	184	200	200	240	240	256	280	208	160	176	248	248	200	200
62	296	296	296	296	280	208	200	192	304	200	184	224	264	192	176	232	240	256	200	216
63	304	304	304	304	280	176	192	176	248	216	208	216	232	208	176	200	248	272	200	192
64	296	296	296	296	288	272	216	208	256	240	208	224	256	232	216	248	264	240	200	216
65	304	304	304	304	264	208	160	176	264	232	208	224	264	240	208	224	240	224	168	176
66	296	296	296	296	280	192	216	200	256	240	224	240	232	216	184	216	288	264	208	200
67	304	304	304	304	256	200	168	168	248	208	192	208	248	248	208	240	256	240	176	200
68	296	296	296	296	272	176	208	216	264	224	200	216	264	264	232	256	256	264	192	200
69	304	304	304	304	296	256	200	192	264	224	200	232	240	216	192	240	256	248	192	208
70	296	296	288	296	288	200	176	160	248	224	224	264	272	256	200	200	240	256	184	184
71	304	304	304	304	304	168	256	240	264	272	256	256	120	232	200	224	272	256	224	232
72	296	296	296	296	248	0	168	176	184	224	200	208	424	264	264	264	272	208	176	184
73	304	304	296	304	288	488	216	200	360	256	216	248	272	240	200	216	208	232	184	208
74	296	296	296	296	288	184	208	208	272	224	248	264	256	232	208	240	240	232	192	200
75	304	304	304	304	296	240	216	200	280	232	184	216	248	200	160	184	256	216	168	192
76	296	296	280	296	280	232	120	120	256	208	192	224	272	208	168	208	224	224	144	152
77	304	304	304	304	304	256	216	224	256	248	216	232	240	240	192	208	232	256	208	232
78	296	296	296	296	264	192	168	184	240	232	200	208	240	224	216	232	256	248	208	232
79	304	304	304	304	272	224	192	192	264	248	224	232	272	224	192	208	256	264	208	216
80	296	296	296	296	264	224	192	200	272	272	248	264	240	240	216	224	264	264	224	240
81	304	304	304	304	248	104	176	152	248	240	232	256	304	280	208	216	240	248	192	216
