Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.631s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	13.4	14.2	15.6	17
61	3872	3856	3856	3856
62	3864	3872	3872	3872
63	3872	3880	3880	3864
64	3872	3872	3864	3872
65	3880	3872	3872	3880
66	3864	3872	3880	3856
67	3872	3864	3856	3880
68	3880	3888	3880	3880
69	3880	3880	3888	3872
70	3872	3872	3880	3880
71	3880	3872	3864	3880
72	3880	3880	3872	3872
73	3856	3848	3864	3864
74	3856	3872	3872	3872
75	3880	3880	3864	3864
76	3864	3856	3872	3872
77	3872	3864	3864	3864
78	3864	3880	3880	3872
79	3888	3872	3872	3880
80	3880	3880	3880	3880
81	3872	3880	3880	3880
82	3864	3872	3872	3864
83	3880	3880	3864	3872
84	3872	3856	3872	3872
85	3880	3896	3880	3880
86	3864	3864	3880	3872
87	3872	3872	3864	3864
88	3880	3880	3888	3888
89	3880	3880	3880	3880
90	3896	3888	3872	3880
91	3872	3864	3880	3880
92	3864	3880	3880	3880
93	3888	3872	3872	3872
94	3864	3880	3880	3872
95	3872	3856	3856	3864
96	3864	3872	3864	3864
97	3872	3864	3872	3872
98	3864	3880	3872	3864
99	3864	3864	3864	3856
100	3856	3856	3848	3864
101	3880	3880	3872	3872
102	3856	3856	3880	3880
103	3880	3880	3872	3856
104	3872	3872	3872	3880
105	3880	3880	3888	3896
106	3864	3856	3856	3856
107	3872	3872	3864	3864
108	3880	3872	3880	3880
109	3856	3872	3872	3864
110	3864	3864	3848	3848
111	3864	3856	3872	3880
112	3872	3880	3872	3864
113	3872	3864	3864	3872
114	3864	3864	3864	3864
115	3896	3880	3888	3888
116	3856	3880	3872	3864
117	3864	3864	3872	3864
118	3872	3872	3872	3880
119	3880	3872	3864	3872
120	3880	3872	3872	3872
avg	3871.87	3871.6	3871.47	3871.47
delay	1062.63	1064.66	1061.34	1061.37
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs5', '--datarate=7e6', '--RngRun=5'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
