Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.701s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	17	17.8	12	12.6	16.6	13.6	13.4	14.6	14.6	14.2	14.4
61	0	0	0	0	0	0	616	896	0	480	136	0
62	0	0	0	0	0	128	152	504	584	648	496	600
63	0	0	0	0	0	744	136	568	328	400	424	352
64	0	0	0	0	0	0	584	416	0	768	120	88
65	0	0	0	0	0	40	928	96	120	368	720	464
66	0	0	0	0	0	584	136	0	392	896	400	288
67	0	0	0	0	0	32	600	784	696	512	88	832
68	0	0	0	0	0	840	72	256	648	736	184	280
69	0	0	0	0	0	416	560	464	64	248	416	904
70	0	0	0	0	0	648	808	16	448	152	608	576
71	0	0	0	0	0	408	344	96	48	568	752	552
72	0	0	0	0	0	856	128	0	256	648	472	0
73	0	0	0	0	0	592	824	840	40	144	408	56
74	0	0	0	0	0	376	776	784	136	16	144	712
75	0	0	0	0	0	920	120	360	168	320	720	984
76	0	0	0	0	0	832	56	792	72	248	160	936
77	0	0	0	0	0	352	272	0	760	16	960	520
78	0	0	0	0	0	432	536	712	600	440	344	368
79	0	0	0	0	0	0	800	768	784	808	440	176
80	0	0	0	0	0	768	112	400	200	456	904	480
81	0	0	0	0	0	624	80	0	320	312	920	656
82	0	0	0	0	0	568	512	312	584	488	616	408
83	0	0	0	0	0	624	400	128	440	0	264	376
84	0	0	0	0	0	0	0	280	184	624	320	904
85	0	0	0	0	0	120	272	216	56	88	952	696
86	0	0	0	0	0	736	104	864	864	640	72	568
87	0	0	0	0	0	560	200	368	592	304	32	280
88	0	0	0	0	0	584	0	0	16	432	664	0
89	0	0	0	0	0	584	728	8	472	176	648	392
90	0	0	0	0	0	832	112	32	360	928	304	1144
91	0	0	0	0	0	368	144	848	208	248	296	440
92	0	0	0	0	0	112	112	880	944	336	128	440
93	0	0	0	0	0	736	0	920	656	400	280	0
94	0	0	0	0	0	168	56	576	880	0	312	392
95	0	0	0	0	0	928	168	360	112	288	792	272
96	0	0	0	0	0	608	808	488	816	256	536	32
97	0	0	0	0	0	864	464	584	288	592	312	512
98	0	0	0	0	0	544	648	16	240	912	520	232
99	0	0	0	0	0	288	872	336	296	280	208	216
100	0	0	0	0	0	384	120	304	472	280	0	0
101	0	0	0	0	0	488	544	608	352	176	608	432
102	0	0	0	0	0	304	504	712	192	200	880	464
103	0	0	0	0	0	144	984	0	64	800	992	0
104	0	0	0	0	0	120	488	328	944	216	176	312
105	0	0	0	0	0	560	632	16	288	408	272	160
106	0	0	0	0	0	136	968	560	16	832	296	312
107	0	0	0	0	0	112	48	976	88	960	328	976
108	0	0	0	0	0	160	680	704	976	48	32	512
109	0	0	0	0	0	472	648	16	776	16	888	856
110	0	0	0	0	0	568	128	416	552	632	496	704
111	0	0	0	0	0	568	624	520	152	440	512	680
112	0	0	0	0	0	896	0	568	64	464	864	472
113	0	0	0	0	0	320	720	144	512	744	296	264
114	0	0	0	0	0	792	520	536	792	496	592	16
115	0	0	0	0	0	696	672	280	464	16	744	592
116	0	0	0	0	0	768	640	392	0	656	248	408
117	0	0	0	0	0	768	712	704	440	656	320	56
118	0	0	0	0	0	736	96	912	136	80	24	608
119	0	0	0	0	0	544	704	696	416	528	208	264
