Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.811s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	12.2	17	14.6	11.8	15.6	13.4	13.6	11.6	14	12.6	13.2	12	16.6	15.2	13.4	13.2	14.8	16	15.6	15
61	0	0	0	0	0	0	416	0	0	568	384	544	0	88	264	0	56	64	752	0
62	0	0	0	0	0	384	248	152	544	688	776	608	280	256	744	272	0	416	552	440
63	0	0	0	0	0	704	728	0	632	280	208	344	664	384	496	600	64	0	152	784
64	0	0	0	0	0	512	144	368	568	0	544	168	104	656	168	200	408	152	144	192
65	0	0	0	0	0	584	0	392	592	272	696	624	56	352	608	80	0	352	80	264
66	0	0	0	0	0	456	544	472	648	640	0	352	552	184	368	536	400	0	136	392
67	0	0	0	0	0	696	632	592	704	328	688	200	0	40	256	48	608	528	672	712
68	0	0	0	0	0	72	360	264	400	616	656	392	0	552	760	632	296	576	704	224
69	0	0	0	0	0	160	248	288	776	712	472	128	176	208	40	184	0	0	576	136
70	0	0	0	0	0	528	728	512	624	560	456	88	408	696	80	224	504	376	368	560
71	0	0	0	0	0	344	360	280	288	336	232	576	400	696	640	584	0	0	88	96
72	0	0	0	0	0	288	560	488	624	128	424	672	0	256	72	24	296	464	528	664
73	0	0	0	0	0	720	680	648	192	416	648	568	392	520	128	512	440	600	512	152
74	0	0	0	0	0	440	216	664	496	144	616	320	608	368	88	464	224	264	488	0
75	0	0	0	0	0	552	720	552	600	0	480	240	744	80	704	448	160	0	16	640
76	0	0	0	0	0	672	360	624	712	568	616	336	264	448	72	632	448	224	728	408
77	0	0	0	0	0	792	464	16	192	576	456	424	472	248	216	656	632	400	256	56
78	0	0	0	0	0	384	280	80	0	376	72	472	112	96	192	448	216	112	160	328
79	0	0	0	0	0	760	784	224	632	632	512	456	144	544	120	264	48	104	320	240
80	0	0	0	0	0	272	288	616	592	112	592	232	520	552	200	352	72	600	560	32
81	0	0	0	0	0	408	696	448	512	280	0	560	376	152	24	560	728	72	576	152
82	0	0	0	0	0	240	520	272	568	0	312	744	656	32	464	288	64	424	0	120
83	0	0	0	0	0	0	504	24	368	360	656	296	376	280	0	656	480	328	600	744
84	0	0	0	0	0	776	512	656	384	264	176	568	288	232	200	8	768	272	464	224
85	0	0	0	0	0	200	784	712	448	136	584	264	216	752	72	496	248	664	504	184
86	0	0	0	0	0	384	608	344	464	272	56	368	488	424	400	224	296	408	568	744
87	0	0	0	0	0	128	128	472	504	688	272	664	576	760	152	376	480	520	120	496
88	0	0	0	0	0	536	24	648	752	464	680	576	0	552	192	176	256	32	32	720
89	0	0	0	0	0	344	0	760	296	384	72	560	336	224	184	112	344	288	152	696
90	0	0	0	0	0	416	24	776	104	576	256	456	800	192	472	136	96	376	712	464
91	0	0	0	0	0	328	368	216	0	352	600	424	736	368	480	712	584	768	336	560
92	0	0	0	0	0	392	432	24	696	280	760	0	224	296	776	496	736	424	344	0
93	0	0	0	0	0	304	744	392	688	0	784	232	720	32	440	720	8	0	496	664
94	0	0	0	0	0	296	264	208	640	216	224	64	184	264	368	448	752	192	216	128
95	0	0	0	0	0	520	96	760	648	136	632	720	688	64	696	296	648	120	672	240
96	0	0	0	0	0	728	664	216	144	64	456	80	256	728	128	208	304	40	8	280
97	0	0	0	0	0	8	256	160	0	208	328	0	664	688	544	0	200	320	760	584
98	0	0	0	0	0	16	480	368	16	0	240	760	640	248	200	608	40	688	512	0
99	0	0	0	0	0	512	216	344	216	648	704	408	224	576	64	80	64	448	112	448
100	0	0	0	0	0	184	0	0	0	152	440	32	464	0	704	600	280	712	0	536
101	0	0	0	0	0	96	472	184	344	808	744	272	104	408	0	264	224	8	48	168
