Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.776s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	17	17.8	12	12.6	16.6	14	13.8	14.6	14.6	14.2	14.4
61	0	0	0	0	96	0	592	888	0	456	136	0
62	0	0	0	0	80	240	256	688	656	712	600	720
63	0	0	0	0	168	792	352	800	384	424	456	368
64	0	0	0	0	0	0	488	296	0	1000	120	192
65	0	0	0	0	528	56	992	96	120	392	768	464
66	0	0	0	0	472	624	128	0	400	904	432	256
67	0	0	0	0	400	104	680	952	792	624	192	912
68	0	0	0	0	784	784	80	288	696	792	264	320
69	0	0	0	0	104	568	584	480	96	248	464	952
70	0	0	0	0	0	792	936	16	512	200	728	704
71	0	0	0	0	8	432	368	96	64	568	752	560
72	0	0	0	0	456	864	136	0	296	680	528	0
73	0	0	0	0	984	648	880	912	40	160	472	56
74	0	0	0	0	384	336	760	768	136	16	144	696
75	0	0	0	0	928	928	128	376	192	336	704	1000
76	0	0	0	0	256	832	72	808	96	240	160	952
77	0	0	0	0	864	448	304	0	736	16	984	568
78	0	0	0	0	376	472	616	872	712	456	464	480
79	0	0	0	0	504	0	936	848	848	928	544	248
80	0	0	0	0	312	752	128	464	224	536	928	552
81	0	0	0	0	0	608	80	0	320	304	944	680
82	0	0	0	0	248	760	568	488	872	576	944	608
83	0	0	0	0	216	672	392	152	24	0	248	400
84	0	0	0	0	752	0	0	280	552	616	320	904
85	0	0	0	0	576	120	272	192	64	112	904	616
86	0	0	0	0	864	728	128	920	912	656	88	608
87	0	0	0	0	344	720	304	496	688	440	32	432
88	0	0	0	0	48	576	0	0	16	432	664	0
89	0	0	0	0	760	656	824	8	520	176	664	680
90	0	0	0	0	0	360	64	0	248	176	0	136
91	0	0	0	0	504	520	80	832	272	696	528	880
92	0	0	0	0	144	128	112	896	984	392	128	424
93	0	0	0	0	208	744	0	992	760	496	360	8
94	0	0	0	0	584	160	56	600	864	0	312	384
95	0	0	0	0	264	968	232	440	120	296	848	328
96	0	0	0	0	280	696	928	592	864	416	696	32
97	0	0	0	0	272	800	576	688	344	552	336	480
98	0	0	0	0	936	560	704	48	224	912	528	320
99	0	0	0	0	184	0	504	184	88	112	152	16
100	0	0	0	0	376	1104	592	712	880	384	480	672
101	0	0	0	0	728	792	832	936	544	264	960	0
102	0	0	0	0	1000	80	312	632	0	248	800	520
103	0	0	0	0	8	160	1000	0	64	800	1000	0
104	0	0	0	0	440	144	376	344	960	240	232	328
105	0	0	0	0	800	568	0	0	160	448	280	176
106	0	0	0	0	208	120	1544	568	144	824	304	352
107	0	0	0	0	560	136	56	1000	96	968	344	976
108	0	0	0	0	264	184	680	696	1000	48	32	512
109	0	0	0	0	664	560	712	16	888	32	920	992
110	0	0	0	0	568	608	136	480	640	696	512	792
