Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.678s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18
60	16.8	11	17.6	13.8	15.4	16	15.8	14.8	16.4	18	13.8	15.4	15.8	13	16.6	15.4	14.4	15.6
61	0	0	0	0	0	0	0	176	304	152	0	392	0	328	0	280	800	0
62	0	0	0	0	0	0	0	0	0	8	120	240	136	552	344	328	624	416
63	0	0	0	0	0	0	0	728	96	432	880	0	880	0	728	216	392	352
64	0	0	0	0	0	0	0	552	296	872	696	752	696	728	0	312	144	384
65	0	0	0	0	0	0	0	72	880	224	176	200	120	640	472	880	640	424
66	0	0	0	0	0	0	0	640	240	112	536	576	976	0	496	296	0	80
67	0	0	0	0	0	0	0	904	576	392	680	0	344	216	0	440	752	632
68	0	0	0	0	0	0	0	408	56	0	280	176	336	608	392	160	776	920
69	0	0	0	0	0	0	0	248	104	80	336	0	296	0	400	448	0	424
70	0	0	0	0	0	0	0	240	64	176	184	784	512	656	0	1112	392	632
71	0	0	0	0	0	0	0	312	760	24	96	72	296	456	72	336	640	48
72	0	0	0	0	0	0	0	32	768	256	272	120	496	440	512	576	752	80
73	0	0	0	0	0	0	0	424	872	920	528	232	624	488	64	0	544	792
