Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.805s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	17	17.8	12	12.4	16.6	14	13.8	14.6	14.6	14.2	14.4
61	0	0	0	0	96	0	584	888	0	464	136	0
62	0	0	0	0	88	216	240	560	640	648	536	576
63	0	0	0	0	168	744	296	784	304	376	512	384
64	0	0	0	0	0	0	488	296	0	992	120	192
65	0	0	0	0	512	24	656	64	112	344	688	464
66	0	0	0	0	464	552	384	0	328	792	352	288
67	0	0	0	0	368	72	584	840	656	488	128	776
68	0	0	0	0	624	728	104	232	552	608	272	272
69	0	0	0	0	120	392	544	480	72	248	424	896
70	0	0	0	0	0	656	832	16	408	192	624	568
71	0	0	0	0	8	416	352	96	56	568	720	560
72	0	0	0	0	392	792	96	0	200	584	432	0
73	0	0	0	0	904	544	736	784	32	128	440	16
74	0	0	0	0	360	344	712	792	144	16	144	696
75	0	0	0	0	848	808	88	336	120	272	640	728
76	0	0	0	0	208	768	24	768	80	248	160	912
77	0	0	0	0	808	352	232	0	680	16	896	448
78	0	0	0	0	272	464	536	680	560	384	408	480
79	0	0	0	0	488	0	752	760	712	736	384	136
80	0	0	0	0	264	680	168	416	224	440	864	488
81	0	0	0	0	0	624	80	0	336	312	928	672
82	0	0	0	0	104	600	568	368	656	528	672	432
83	0	0	0	0	288	584	304	264	360	0	312	376
84	0	0	0	0	736	0	0	272	176	608	320	888
85	0	0	0	0	568	120	272	192	48	96	912	624
86	0	0	0	0	680	592	40	736	712	520	48	480
87	0	0	0	0	304	560	232	472	576	264	32	256
88	0	0	0	0	48	576	0	0	16	424	656	0
89	0	0	0	0	616	456	664	0	432	160	640	552
90	0	0	0	0	0	352	64	0	264	192	0	176
91	0	0	0	0	288	640	168	624	120	728	504	720
92	0	0	0	0	200	112	120	896	976	360	128	448
93	0	0	0	0	168	632	0	912	624	352	288	0
94	0	0	0	0	568	168	40	592	864	0	312	392
95	0	0	0	0	264	936	160	408	104	288	824	288
96	0	0	0	0	240	584	832	520	768	304	600	48
97	0	0	0	0	248	824	480	576	288	536	328	488
98	0	0	0	0	768	472	520	8	144	752	520	200
99	0	0	0	0	448	232	808	368	280	264	224	544
100	0	0	0	0	152	808	296	592	832	448	240	272
101	0	0	0	0	536	560	696	704	376	192	816	0
102	0	0	0	0	968	104	368	608	56	168	792	504
103	0	0	0	0	8	160	976	0	56	800	992	0
104	0	0	0	0	432	128	448	344	912	216	224	296
105	0	0	0	0	768	520	640	16	184	416	264	176
106	0	0	0	0	200	112	920	552	0	832	296	288
107	0	0	0	0	368	0	56	432	0	304	240	304
108	0	0	0	0	272	152	520	904	960	312	24	648
