Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.650s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	12.2	17	14.6	11.8	15.6	13.4	13.6	11.6	14	12.6	13.2	12	16.8	15.2	13.4	13.2	14.8	16	15.6	15
61	0	0	0	0	0	0	416	0	0	520	336	456	0	88	192	0	8	24	720	0
62	0	0	0	0	0	184	72	88	224	488	432	344	136	136	440	24	0	344	480	288
63	0	0	0	0	0	384	424	0	248	240	320	368	392	96	472	352	0	40	128	344
64	0	0	0	0	0	584	360	24	416	48	160	0	152	552	240	216	216	80	0	336
65	0	0	0	0	0	392	0	400	392	40	608	456	8	296	304	72	24	248	144	168
66	0	0	0	0	0	536	288	136	328	488	160	152	360	320	496	176	56	0	56	112
67	0	0	0	0	0	280	328	320	336	192	232	304	72	0	104	192	416	80	240	336
68	0	0	0	0	0	120	288	224	360	360	368	0	0	128	232	160	216	504	392	264
69	0	0	0	0	0	48	64	144	376	576	424	264	72	360	208	320	0	104	600	56
70	0	0	0	0	0	304	488	176	352	496	256	56	128	256	48	0	272	136	136	344
71	0	0	0	0	0	432	384	176	176	64	376	192	352	424	168	352	80	80	216	48
72	0	0	0	0	0	0	216	408	432	320	184	512	24	264	304	176	176	184	320	304
73	0	0	0	0	0	384	400	136	272	88	320	200	24	232	88	184	112	384	296	304
74	0	0	0	0	0	416	192	416	80	272	536	280	432	296	0	248	232	184	272	0
75	0	0	0	0	0	224	384	352	360	0	184	280	376	232	248	312	112	152	144	152
76	0	0	0	0	0	400	368	224	304	96	408	80	384	152	248	192	48	0	152	256
77	0	0	0	0	0	432	152	184	312	248	376	232	80	256	96	256	288	376	352	32
78	0	0	0	0	0	552	448	0	0	416	64	352	232	136	128	536	192	8	16	328
79	0	0	0	0	0	392	472	120	216	512	168	496	104	176	152	96	160	120	360	104
80	0	0	0	0	0	256	440	280	384	152	464	32	48	536	184	360	0	376	184	88
81	0	0	0	0	0	344	200	432	248	168	120	288	392	216	0	120	152	136	552	32
82	0	0	0	0	0	208	624	216	376	24	16	400	416	0	416	416	264	128	128	56
83	0	0	0	0	0	0	200	80	424	264	512	368	144	120	0	336	96	400	352	328
84	0	0	0	0	0	336	456	256	64	176	160	144	448	176	144	176	432	0	264	408
85	0	0	0	0	0	264	288	320	184	80	360	304	0	288	64	168	304	416	392	0
86	0	0	0	0	0	272	456	264	224	192	192	72	232	448	16	72	176	408	184	280
87	0	0	0	0	0	24	280	176	120	360	152	328	328	272	256	344	64	160	304	472
88	0	0	0	0	0	184	0	344	440	432	272	416	120	528	240	8	88	112	80	336
89	0	0	0	0	0	480	32	472	392	176	288	432	40	96	160	160	208	8	40	560
90	0	0	0	0	0	72	16	376	56	496	200	128	360	200	192	32	192	416	336	432
91	0	0	0	0	0	480	0	352	0	312	160	424	400	104	208	240	80	232	512	128
92	0	0	0	0	0	40	328	8	184	96	584	64	192	344	424	352	376	424	0	128
93	0	0	0	0	0	472	328	24	296	128	456	80	232	0	304	184	160	8	464	56
94	0	0	0	0	0	152	368	320	352	144	264	0	144	224	168	440	312	120	80	168
95	0	0	0	0	0	152	80	200	392	72	392	280	376	0	448	144	448	120	392	0
96	0	0	0	0	0	568	216	264	168	24	184	240	192	352	272	248	384	0	192	344
97	0	0	0	0	0	256	328	120	0	160	400	0	504	632	280	0	48	248	376	400
98	0	0	0	0	0	8	472	192	16	0	208	400	376	304	272	264	72	400	488	0
99	0	0	0	0	0	328	144	160	128	376	552	288	168	408	16	128	56	368	96	264
100	0	0	0	0	0	192	0	0	0	112	408	40	472	8	624	480	160	640	0	360
101	0	0	0	0	0	72	472	184	304	792	672	240	80	376	0	232	200	8	48	168
102	0	0	0	0	0	664	144	184	504	168	128	632	56	224	72	8	0	104	224	152
103	0	0	0	0	0	48	16	248	8	320	408	264	0	496	464	96	208	392	128	320
104	0	0	0	0	0	64	456	496	376	256	0	208	0	520	120	392	392	304	104	88
105	0	0	0	0	0	368	168	256	152	576	336	312	408	216	128	352	0	240	8	96
106	0	0	0	0	0	296	288	24	248	136	456	200	168	216	200	128	176	288	200	192
107	0	0	0	0	0	552	632	152	0	88	32	240	72	224	584	56	328	480	0	336
108	0	0	0	0	0	248	128	432	112	136	208	80	528	240	400	40	504	240	280	104
109	0	0	0	0	0	176	48	360	56	336	336	296	0	344	464	0	272	376	376	272
110	0	0	0	0	0	0	312	296	72	184	408	160	264	416	520	192	448	144	160	64
111	0	0	0	0	0	256	448	0	416	368	296	72	336	424	272	344	0	0	192	328
112	0	0	0	0	0	192	168	224	240	312	504	136	0	488	224	88	128	376	504	128
113	0	0	0	0	0	104	72	216	232	288	192	312	320	248	424	128	368	232	0	360
