Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.767s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	17	17.8	12	12.6	16.6	14	13.8	14.6	14.6	14.2	14.4
61	0	0	0	640	104	0	592	864	0	464	136	0
62	0	0	0	888	72	328	272	640	696	712	608	736
63	0	0	0	640	168	744	360	752	368	424	456	376
64	0	0	0	904	0	0	480	280	0	1000	120	192
65	0	0	0	984	528	40	968	104	120	392	720	464
66	0	0	0	672	464	632	120	0	376	928	440	304
67	0	0	0	0	408	112	656	912	792	616	176	880
68	0	0	0	256	800	928	56	264	704	824	240	360
69	0	0	0	728	120	424	528	416	88	264	440	944
70	0	0	0	608	0	816	936	16	504	208	696	664
71	0	0	0	928	8	440	360	88	64	568	744	552
72	0	0	0	272	464	888	168	0	304	696	536	0
73	0	0	0	680	968	608	880	880	24	176	464	48
74	0	0	0	608	360	384	720	720	144	16	144	696
75	0	0	0	984	928	920	136	312	136	336	688	936
76	0	0	0	48	216	736	48	808	112	224	160	952
77	0	0	0	0	792	416	288	0	760	16	936	552
78	0	0	0	0	320	488	568	848	800	512	456	496
79	0	0	0	1320	496	0	824	744	776	936	408	224
80	0	0	0	496	312	752	136	416	176	512	904	528
81	0	0	0	360	0	584	80	0	336	312	896	632
82	0	0	0	0	0	184	56	0	8	16	8	0
83	0	0	0	1080	320	808	536	408	776	296	672	592
84	0	0	0	272	760	0	0	280	160	624	328	896
85	0	0	0	624	584	120	272	208	64	120	896	640
86	0	0	0	0	840	800	152	920	904	736	88	624
87	0	0	0	72	336	448	312	488	488	416	0	440
88	0	0	0	824	48	768	0	8	224	424	632	0
89	0	0	0	520	728	648	768	8	568	176	680	712
90	0	0	0	0	0	856	104	40	368	944	320	840
91	0	0	0	208	472	384	176	800	208	272	344	400
92	0	0	0	768	152	120	112	888	936	408	144	432
93	0	0	0	488	192	728	0	976	712	496	336	8
94	0	0	0	944	576	152	48	584	768	0	312	384
95	0	0	0	896	248	968	208	424	112	312	824	304
96	0	0	0	112	280	632	864	568	880	408	648	16
97	0	0	0	808	256	848	560	616	288	640	312	520
98	0	0	0	352	944	608	696	48	216	952	528	304
99	0	0	0	16	480	288	936	368	296	336	312	672
100	0	0	0	0	160	888	384	624	856	456	304	272
101	0	0	0	656	752	816	920	920	504	272	888	0
