Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.711s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	12.2	17	14.6	11.8	15.6	13.2	13.6	11.6	0	12.4	13.2	11.8	16.6	0	0	12.6	14.8	16	15.4	0
61	0	0	0	0	0	0	0	0	0	344	256	392	0	0	0	0	40	56	480	0
62	0	0	0	0	0	0	0	0	0	448	568	576	248	0	0	184	0	368	360	0
63	0	0	0	0	0	0	0	0	0	152	168	288	424	0	0	400	56	0	128	0
64	0	0	0	0	0	0	0	0	0	0	400	128	72	0	0	136	312	112	88	0
65	0	0	0	0	0	0	0	0	0	184	544	472	40	0	0	48	0	288	40	0
66	0	0	0	0	0	0	0	0	0	488	0	352	384	0	0	336	344	0	104	0
67	0	0	0	0	0	0	0	0	0	248	568	176	0	0	0	48	496	432	424	0
68	0	0	0	0	0	0	0	0	0	400	520	304	0	0	0	408	232	416	512	0
69	0	0	0	0	0	0	0	0	0	496	360	88	104	0	0	128	0	0	360	0
70	0	0	0	0	0	0	0	0	0	336	400	80	360	0	0	128	432	328	256	0
71	0	0	0	0	0	0	0	0	0	216	176	512	240	0	0	392	0	0	64	0
72	0	0	0	0	0	0	0	0	0	88	384	520	0	0	0	8	248	424	392	0
73	0	0	0	0	0	0	0	0	0	368	552	480	312	0	0	352	400	536	376	0
74	0	0	0	0	0	0	0	0	0	104	472	264	384	0	0	328	192	208	336	0
75	0	0	0	0	0	0	0	0	0	0	352	208	480	0	0	352	136	0	16	0
76	0	0	0	0	0	0	0	0	0	336	480	288	200	0	0	480	368	192	384	0
77	0	0	0	0	0	0	0	0	0	256	352	208	240	0	0	512	464	328	184	0
78	0	0	0	0	0	0	0	0	0	448	96	656	184	0	0	328	272	104	120	0
79	0	0	0	0	0	0	0	0	0	384	352	336	128	0	0	216	0	64	232	0
80	0	0	0	0	0	0	0	0	0	72	440	192	288	0	0	232	64	424	336	0
81	0	0	0	0	0	0	0	0	0	184	0	424	200	0	0	360	600	56	328	0
82	0	0	0	0	0	0	0	0	0	0	240	600	424	0	0	160	48	344	0	0
83	0	0	0	0	0	0	0	0	0	216	520	216	264	0	0	432	320	248	368	0
84	0	0	0	0	0	0	0	0	0	104	128	328	136	0	0	8	520	136	240	0
85	0	0	0	0	0	0	0	0	0	64	528	192	152	0	0	312	200	552	352	0
86	0	0	0	0	0	0	0	0	0	200	40	272	336	0	0	160	240	296	336	0
87	0	0	0	0	0	0	0	0	0	480	200	536	416	0	0	216	384	472	88	0
88	0	0	0	0	0	0	0	0	0	320	520	432	0	0	0	112	208	24	16	0
89	0	0	0	0	0	0	0	0	0	192	48	432	216	0	0	88	280	240	144	0
90	0	0	0	0	0	0	0	0	0	360	200	384	488	0	0	96	72	296	520	0
91	0	0	0	0	0	0	0	0	0	200	480	384	496	0	0	496	496	600	232	0
92	0	0	0	0	0	0	0	0	0	192	600	0	128	0	0	312	592	328	256	0
93	0	0	0	0	0	0	0	0	0	0	600	200	456	0	0	464	0	0	376	0
94	0	0	0	0	0	0	0	0	0	136	184	56	120	0	0	304	568	144	136	0
95	0	0	0	0	0	0	0	0	0	88	520	544	424	0	0	184	536	128	448	0
96	0	0	0	0	0	0	0	0	0	48	368	64	168	0	0	128	248	32	0	0
97	0	0	0	0	0	0	0	0	0	112	208	0	416	0	0	0	160	240	496	0
98	0	0	0	0	0	0	0	0	0	0	168	440	328	0	0	320	32	384	240	0
99	0	0	0	0	0	0	0	0	0	384	544	328	120	0	0	40	72	336	88	0
100	0	0	0	0	0	0	0	0	0	88	368	24	352	0	0	400	200	544	0	0
101	0	0	0	0	0	0	0	0	0	472	560	200	72	0	0	168	184	0	40	0
102	0	0	0	0	0	0	0	0	0	152	152	600	56	0	0	32	0	144	192	0
103	0	0	0	0	0	0	0	0	0	320	464	488	0	0	0	168	464	576	104	0
104	0	0	0	0	0	0	0	0	0	352	48	144	120	0	0	512	360	168	96	0
105	0	0	0	0	0	0	0	0	0	416	464	584	424	0	0	328	0	400	176	0
106	0	0	0	0	0	0	0	0	0	0	312	336	80	0	0	0	536	504	0	0
107	0	0	0	0	0	0	0	0	0	0	120	72	280	0	0	64	360	216	80	0
108	0	0	0	0	0	0	0	0	0	440	280	368	224	0	0	32	424	496	440	0
109	0	0	0	0	0	0	0	0	0	184	456	472	48	0	0	48	552	248	328	0
110	0	0	0	0	0	0	0	0	0	408	216	0	520	0	0	456	312	136	56	0
111	0	0	0	0	0	0	0	0	0	400	592	208	224	0	0	368	16	88	480	0
112	0	0	0	0	0	0	0	0	0	416	504	424	104	0	0	128	488	552	184	0
113	0	0	0	0	0	0	0	0	0	232	56	592	400	0	0	56	424	48	56	0
114	0	0	0	0	0	0	0	0	0	104	272	512	24	0	0	0	48	336	432	0
