Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.800s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	17	17.8	12	12.6	16.6	14	13.8	14.6	14.6	14.2	14.4
61	0	0	0	0	112	0	592	888	0	496	136	0
62	0	0	0	0	80	328	288	680	704	720	664	736
63	0	0	0	0	168	792	368	808	392	440	440	352
64	0	0	0	0	0	0	488	296	0	1000	120	192
65	0	0	0	0	512	56	944	88	104	368	768	464
66	0	0	0	0	464	632	136	0	424	912	464	312
67	0	0	0	0	400	136	688	960	816	584	120	856
68	0	0	0	0	664	800	80	232	584	616	272	392
69	0	0	0	0	120	424	568	464	96	280	456	984
