Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  348	  0
2 	  3	  4	  10	  1120	  0
9 	  8	  4	  10	  9626	  0
8 	  9	  4	  10	  13149	  0
6 	  5	  4	  10	  11401	  0
5 	  6	  4	  10	  15380	  0
8 	  7	  4	  10	  11581	  0
7 	  8	  4	  10	  11003	  0
2 	  1	  4	  10	  602	  0
1 	  2	  4	  10	  938	  0
5 	  4	  4	  10	  13779	  0
4 	  5	  4	  10	  12634	  0
8 	  9	  4	  10	  1	  1
2 	  3	  2	  10	  68	  1
9 	  8	  4	  7	  29	  1
1 	  2	  3	  6	  59	  1
9 	  8	  4	  6	  19	  1
2 	  3	  0	  7	  54	  1
8 	  9	  0	  7	  58	  1
3 	  2	  4	  7	  9	  1
7 	  8	  3	  6	  52	  1
3 	  2	  4	  6	  1	  1
7 	  8	  0	  7	  27	  1
1 	  2	  0	  7	  18	  1
8 	  9	  2	  10	  43	  1

 TotalReset Number= 10644
