Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  8763	  0
8 	  9	  4	  10	  16982	  0
3 	  2	  4	  10	  8556	  0
2 	  3	  4	  10	  16939	  0
6 	  5	  4	  10	  7119	  0
2 	  1	  4	  10	  14687	  0
5 	  6	  4	  10	  10173	  0
1 	  2	  4	  10	  13134	  0
8 	  7	  4	  10	  14904	  0
7 	  8	  4	  10	  13846	  0
5 	  4	  4	  10	  8358	  0
4 	  5	  4	  10	  7618	  0
2 	  3	  0	  7	  825	  1
9 	  8	  4	  7	  117	  1
8 	  9	  2	  10	  554	  1
1 	  2	  0	  7	  240	  1
1 	  2	  3	  6	  571	  1
2 	  3	  2	  10	  607	  1
7 	  8	  3	  6	  478	  1
8 	  9	  0	  7	  692	  1
3 	  2	  4	  6	  247	  1
3 	  2	  4	  7	  143	  1
7 	  8	  0	  7	  275	  1
9 	  8	  4	  6	  171	  1

 TotalReset Number= 16700
