Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.346s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.35	-1.00	-1.00	3.88	-1.00	-1.00	1.91
12.00	-1.00	-1.00	2.49	-1.00	-1.00	3.82	-1.00	-1.00	2.66
13.00	-1.00	-1.00	2.37	-1.00	-1.00	4.23	-1.00	-1.00	3.59
14.00	-1.00	-1.00	2.77	-1.00	-1.00	2.37	-1.00	-1.00	2.34
15.00	-1.00	-1.00	0.70	-1.00	-1.00	2.49	-1.00	-1.00	3.05
16.00	-1.00	-1.00	3.19	-1.00	-1.00	2.14	-1.00	-1.00	3.19
17.00	-1.00	-1.00	3.30	-1.00	-1.00	1.91	-1.00	-1.00	3.94
18.00	-1.00	-1.00	1.27	-1.00	-1.00	0.93	-1.00	-1.00	0.58
19.00	-1.00	-1.00	2.20	-1.00	-1.00	2.09	-1.00	-1.00	2.84
20.00	-1.00	-1.00	1.56	-1.00	-1.00	1.68	-1.00	-1.00	1.33
21.00	-1.00	-1.00	2.03	-1.00	-1.00	0.12	-1.00	-1.00	2.20
22.00	-1.00	-1.00	2.03	-1.00	-1.00	1.51	-1.00	-1.00	0.17
23.00	-1.00	-1.00	0.64	-1.00	-1.00	3.01	-1.00	-1.00	0.52
24.00	-1.00	-1.00	3.30	-1.00	-1.00	0.58	-1.00	-1.00	1.27
25.00	-1.00	-1.00	3.59	-1.00	-1.00	0.64	-1.00	-1.00	3.65
26.00	-1.00	-1.00	2.20	-1.00	-1.00	3.13	-1.00	-1.00	3.82
27.00	-1.00	-1.00	2.55	-1.00	-1.00	3.53	-1.00	-1.00	3.82
28.00	-1.00	-1.00	3.71	-1.00	-1.00	1.51	-1.00	-1.00	2.49
29.00	-1.00	-1.00	0.81	-1.00	-1.00	1.27	-1.00	-1.00	1.97
30.00	-1.00	-1.00	2.32	-1.00	-1.00	4.34	-1.00	-1.00	1.83
31.00	-1.00	-1.00	4.29	-1.00	-1.00	1.51	-1.00	-1.00	2.98
32.00	-1.00	-1.00	2.20	-1.00	-1.00	2.61	-1.00	-1.00	2.41
33.00	-1.00	-1.00	1.20	-1.00	-1.00	2.20	-1.00	-1.00	3.03
34.00	-1.00	-1.00	4.02	-1.00	-1.00	4.40	-1.00	-1.00	3.42
35.00	-1.00	-1.00	2.20	-1.00	-1.00	2.20	-1.00	-1.00	0.75
36.00	-1.00	-1.00	0.52	-1.00	-1.00	1.97	-1.00	-1.00	2.55
37.00	-1.00	-1.00	3.71	-1.00	-1.00	2.26	-1.00	-1.00	1.97
38.00	-1.00	-1.00	0.87	-1.00	-1.00	0.70	-1.00	-1.00	3.07
39.00	-1.00	-1.00	1.62	-1.00	-1.00	1.16	-1.00	-1.00	4.52
10.1.1.6	2.46	17894.12
10.1.1.3	2.49	14747.54
10.1.1.9	2.73	16291.99
