Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  2397	  0
11 	  12	  4	  10	  5359	  0
4 	  3	  4	  10	  3014	  0
3 	  4	  4	  10	  6593	  0
16 	  15	  4	  10	  3646	  0
15 	  16	  4	  10	  8056	  0
15 	  14	  4	  10	  4328	  0
14 	  15	  4	  10	  5959	  0
3 	  2	  4	  10	  3339	  0
11 	  10	  4	  10	  2903	  0
2 	  3	  4	  10	  5031	  0
10 	  11	  4	  10	  3626	  0
10 	  9	  4	  10	  3832	  0
9 	  10	  4	  10	  3623	  0
14 	  13	  4	  10	  5682	  0
13 	  14	  4	  10	  5427	  0
2 	  1	  4	  10	  4531	  0
1 	  2	  4	  10	  4728	  0
3 	  4	  0	  7	  143	  1
11 	  10	  4	  2	  46	  1
2 	  3	  0	  7	  23	  1
10 	  11	  0	  7	  22	  1
11 	  12	  0	  7	  71	  1
9 	  10	  0	  2	  187	  1
2 	  3	  2	  10	  20	  1
2 	  3	  3	  6	  94	  1
1 	  2	  0	  2	  238	  1
11 	  12	  2	  10	  36	  1
10 	  11	  3	  6	  29	  1
11 	  10	  4	  7	  8	  1
3 	  2	  4	  7	  8	  1
8 	  7	  4	  10	  2859	  0
7 	  8	  4	  10	  5563	  0
7 	  6	  4	  10	  3173	  0
6 	  7	  4	  10	  3796	  0
6 	  5	  4	  10	  5122	  0
5 	  6	  4	  10	  4480	  0
7 	  8	  1	  10	  74	  1
1 	  2	  1	  4	  39	  1
11 	  12	  1	  10	  73	  1
5 	  6	  0	  2	  260	  1
13 	  14	  0	  2	  268	  1
15 	  16	  1	  10	  50	  1
9 	  10	  1	  4	  34	  1
15 	  16	  0	  7	  66	  1
14 	  15	  3	  6	  50	  1
14 	  15	  0	  7	  30	  1
7 	  8	  2	  10	  33	  1
6 	  7	  0	  7	  31	  1
13 	  14	  3	  6	  40	  1
15 	  16	  2	  10	  85	  1
15 	  14	  4	  2	  23	  1
11 	  10	  4	  4	  23	  1
3 	  2	  4	  2	  42	  1
7 	  8	  0	  7	  82	  1
13 	  14	  1	  4	  43	  1
4 	  3	  4	  6	  21	  1
16 	  15	  4	  6	  6	  1
16 	  15	  4	  7	  5	  1
16 	  15	  4	  10	  8	  1
7 	  6	  4	  4	  8	  1
10 	  11	  2	  10	  20	  1
9 	  10	  5	  10	  1	  1
1 	  2	  0	  7	  31	  1
9 	  10	  0	  7	  19	  1
3 	  4	  2	  10	  64	  1
1 	  2	  3	  6	  37	  1
5 	  6	  3	  6	  26	  1
7 	  6	  4	  6	  16	  1
6 	  7	  2	  10	  6	  1
5 	  6	  0	  7	  46	  1
3 	  2	  4	  4	  28	  1
14 	  15	  2	  10	  38	  1
13 	  14	  0	  7	  29	  1
1 	  2	  4	  8	  4	  1
14 	  15	  5	  10	  1	  1
7 	  6	  4	  7	  11	  1
3 	  4	  1	  10	  57	  1
4 	  3	  4	  10	  8	  1
9 	  10	  3	  6	  12	  1
12 	  11	  4	  7	  10	  1
5 	  6	  1	  4	  37	  1
15 	  14	  4	  4	  13	  1
3 	  2	  4	  6	  1	  1
12 	  11	  4	  6	  8	  1
11 	  10	  4	  6	  16	  1
6 	  7	  3	  6	  6	  1
4 	  3	  4	  7	  9	  1
13 	  14	  5	  10	  1	  1
15 	  14	  4	  7	  17	  1
15 	  14	  4	  6	  23	  1
5 	  6	  5	  10	  2	  1
8 	  7	  4	  10	  4	  1
8 	  7	  4	  6	  5	  1
8 	  7	  4	  7	  6	  1
15 	  14	  4	  10	  1	  1

 TotalReset Number= 31795
