Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.433s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	5.04	-1.00	-1.00	3.19
12.00	-1.00	-1.00	5.33	-1.00	-1.00	2.09	-1.00	-1.00	3.53
13.00	-1.00	-1.00	2.20	-1.00	-1.00	3.42	-1.00	-1.00	3.36
14.00	-1.00	-1.00	1.22	-1.00	-1.00	1.51	-1.00	-1.00	3.48
15.00	-1.00	-1.00	2.37	-1.00	-1.00	0.82	-1.00	-1.00	5.97
16.00	-1.00	-1.00	2.95	-1.00	-1.00	1.04	-1.00	-1.00	4.81
17.00	-1.00	-1.00	3.53	-1.00	-1.00	3.42	-1.00	-1.00	5.04
18.00	-1.00	-1.00	0.98	-1.00	-1.00	2.49	-1.00	-1.00	2.43
19.00	-1.00	-1.00	4.75	-1.00	-1.00	2.43	-1.00	-1.00	5.73
20.00	-1.00	-1.00	3.30	-1.00	-1.00	3.13	-1.00	-1.00	0.52
21.00	-1.00	-1.00	4.23	-1.00	-1.00	1.85	-1.00	-1.00	2.90
22.00	-1.00	-1.00	2.84	-1.00	-1.00	4.34	-1.00	-1.00	3.24
23.00	-1.00	-1.00	3.82	-1.00	-1.00	3.94	-1.00	-1.00	0.64
24.00	-1.00	-1.00	2.90	-1.00	-1.00	1.97	-1.00	-1.00	1.51
25.00	-1.00	-1.00	1.74	-1.00	-1.00	3.19	-1.00	-1.00	0.93
26.00	-1.00	-1.00	0.35	-1.00	-1.00	2.49	-1.00	-1.00	3.48
27.00	-1.00	-1.00	2.20	-1.00	-1.00	1.85	-1.00	-1.00	0.75
28.00	-1.00	-1.00	0.41	-1.00	-1.00	4.23	-1.00	-1.00	4.52
29.00	-1.00	-1.00	1.51	-1.00	-1.00	0.93	-1.00	-1.00	4.05
30.00	-1.00	-1.00	4.52	-1.00	-1.00	5.10	-1.00	-1.00	5.62
31.00	-1.00	-1.00	2.78	-1.00	-1.00	3.07	-1.00	-1.00	1.10
32.00	-1.00	-1.00	0.06	-1.00	-1.00	3.53	-1.00	-1.00	4.98
33.00	-1.00	-1.00	3.94	-1.00	-1.00	4.05	-1.00	-1.00	2.09
34.00	-1.00	-1.00	3.19	-1.00	-1.00	2.37	-1.00	-1.00	3.07
35.00	-1.00	-1.00	3.19	-1.00	-1.00	4.05	-1.00	-1.00	3.42
36.00	-1.00	-1.00	3.76	-1.00	-1.00	4.11	-1.00	-1.00	0.98
37.00	-1.00	-1.00	2.61	-1.00	-1.00	3.42	-1.00	-1.00	3.24
38.00	-1.00	-1.00	5.21	-1.00	-1.00	1.39	-1.00	-1.00	5.21
39.00	-1.00	-1.00	0.23	-1.00	-1.00	5.44	-1.00	-1.00	1.74
10.1.1.6	3.28	3687.72
10.1.1.3	2.95	3532.82
10.1.1.9	3.51	3486.10
