Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.349s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	2.78	-1.00	-1.00	1.97	-1.00	-1.00	2.09
12.00	-1.00	-1.00	2.72	-1.00	-1.00	2.49	-1.00	-1.00	2.32
13.00	-1.00	-1.00	0.52	-1.00	-1.00	2.90	-1.00	-1.00	2.03
14.00	-1.00	-1.00	0.12	-1.00	-1.00	2.03	-1.00	-1.00	1.97
15.00	-1.00	-1.00	0.53	-1.00	-1.00	3.30	-1.00	-1.00	1.10
16.00	-1.00	-1.00	1.38	-1.00	-1.00	3.01	-1.00	-1.00	3.24
17.00	-1.00	-1.00	3.65	-1.00	-1.00	2.49	-1.00	-1.00	1.45
18.00	-1.00	-1.00	1.04	-1.00	-1.00	3.59	-1.00	-1.00	2.54
19.00	-1.00	-1.00	2.43	-1.00	-1.00	2.55	-1.00	-1.00	1.51
20.00	-1.00	-1.00	2.37	-1.00	-1.00	1.91	-1.00	-1.00	1.62
21.00	-1.00	-1.00	2.78	-1.00	-1.00	0.52	-1.00	-1.00	0.81
22.00	-1.00	-1.00	2.61	-1.00	-1.00	2.09	-1.00	-1.00	2.03
23.00	-1.00	-1.00	2.03	-1.00	-1.00	1.97	-1.00	-1.00	0.93
24.00	-1.00	-1.00	3.65	-1.00	-1.00	2.14	-1.00	-1.00	2.03
25.00	-1.00	-1.00	2.78	-1.00	-1.00	3.13	-1.00	-1.00	2.43
26.00	-1.00	-1.00	0.66	-1.00	-1.00	1.27	-1.00	-1.00	0.70
27.00	-1.00	-1.00	2.00	-1.00	-1.00	2.90	-1.00	-1.00	2.25
28.00	-1.00	-1.00	3.01	-1.00	-1.00	1.56	-1.00	-1.00	2.26
29.00	-1.00	-1.00	2.95	-1.00	-1.00	1.04	-1.00	-1.00	1.79
30.00	-1.00	-1.00	3.30	-1.00	-1.00	2.09	-1.00	-1.00	3.65
31.00	-1.00	-1.00	2.37	-1.00	-1.00	2.43	-1.00	-1.00	2.26
32.00	-1.00	-1.00	1.97	-1.00	-1.00	1.80	-1.00	-1.00	1.45
33.00	-1.00	-1.00	2.31	-1.00	-1.00	2.72	-1.00	-1.00	1.80
34.00	-1.00	-1.00	3.07	-1.00	-1.00	1.04	-1.00	-1.00	2.26
35.00	-1.00	-1.00	0.64	-1.00	-1.00	0.93	-1.00	-1.00	1.80
36.00	-1.00	-1.00	1.68	-1.00	-1.00	1.27	-1.00	-1.00	1.68
37.00	-1.00	-1.00	3.07	-1.00	-1.00	1.39	-1.00	-1.00	2.11
38.00	-1.00	-1.00	2.49	-1.00	-1.00	3.07	-1.00	-1.00	2.24
39.00	-1.00	-1.00	2.56	-1.00	-1.00	0.75	-1.00	-1.00	2.90
10.1.1.9	2.13	8063.24
10.1.1.6	2.29	6908.50
10.1.1.3	2.39	7251.25
