Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.335s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	2.91	-1.00	-1.00	2.61	-1.00	-1.00	0.98
12.00	-1.00	-1.00	2.18	-1.00	-1.00	2.03	-1.00	-1.00	2.90
13.00	-1.00	-1.00	1.04	-1.00	-1.00	2.32	-1.00	-1.00	1.22
14.00	-1.00	-1.00	3.19	-1.00	-1.00	2.26	-1.00	-1.00	2.32
15.00	-1.00	-1.00	2.37	-1.00	-1.00	2.60	-1.00	-1.00	0.52
16.00	-1.00	-1.00	3.30	-1.00	-1.00	3.76	-1.00	-1.00	2.20
17.00	-1.00	-1.00	0.70	-1.00	-1.00	2.43	-1.00	-1.00	1.04
18.00	-1.00	-1.00	2.72	-1.00	-1.00	1.33	-1.00	-1.00	1.82
19.00	-1.00	-1.00	2.21	-1.00	-1.00	0.64	-1.00	-1.00	2.58
20.00	-1.00	-1.00	1.85	-1.00	-1.00	1.04	-1.00	-1.00	2.37
21.00	-1.00	-1.00	2.61	-1.00	-1.00	2.90	-1.00	-1.00	1.45
22.00	-1.00	-1.00	0.70	-1.00	-1.00	3.48	-1.00	-1.00	0.00
23.00	-1.00	-1.00	3.82	-1.00	-1.00	1.97	-1.00	-1.00	0.00
24.00	-1.00	-1.00	2.43	-1.00	-1.00	1.85	-1.00	-1.00	0.00
25.00	-1.00	-1.00	1.51	-1.00	-1.00	1.33	-1.00	-1.00	0.00
26.00	-1.00	-1.00	1.74	-1.00	-1.00	3.65	-1.00	-1.00	0.00
27.00	-1.00	-1.00	0.70	-1.00	-1.00	3.42	-1.00	-1.00	0.00
28.00	-1.00	-1.00	2.55	-1.00	-1.00	0.93	-1.00	-1.00	0.00
29.00	-1.00	-1.00	2.43	-1.00	-1.00	2.78	-1.00	-1.00	0.00
30.00	-1.00	-1.00	1.85	-1.00	-1.00	3.53	-1.00	-1.00	0.00
31.00	-1.00	-1.00	2.20	-1.00	-1.00	3.36	-1.00	-1.00	0.00
32.00	-1.00	-1.00	2.32	-1.00	-1.00	3.71	-1.00	-1.00	0.00
33.00	-1.00	-1.00	0.81	-1.00	-1.00	0.35	-1.00	-1.00	0.00
34.00	-1.00	-1.00	2.78	-1.00	-1.00	2.95	-1.00	-1.00	0.00
35.00	-1.00	-1.00	0.93	-1.00	-1.00	3.36	-1.00	-1.00	0.00
36.00	-1.00	-1.00	2.49	-1.00	-1.00	2.84	-1.00	-1.00	0.00
37.00	-1.00	-1.00	0.58	-1.00	-1.00	2.14	-1.00	-1.00	0.00
38.00	-1.00	-1.00	2.03	-1.00	-1.00	1.62	-1.00	-1.00	0.00
39.00	-1.00	-1.00	1.33	-1.00	-1.00	1.74	-1.00	-1.00	0.00
10.1.1.6	2.59	7450.89
10.1.1.3	2.24	5676.01
10.1.1.9	0.85	11206.99
