Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.356s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	1.16	-1.00	-1.00	1.74
12.00	-1.00	-1.00	2.78	-1.00	-1.00	3.88	-1.00	-1.00	2.54
13.00	-1.00	-1.00	4.23	-1.00	-1.00	1.51	-1.00	-1.00	4.98
14.00	-1.00	-1.00	3.42	-1.00	-1.00	3.76	-1.00	-1.00	2.55
15.00	-1.00	-1.00	2.37	-1.00	-1.00	1.62	-1.00	-1.00	1.50
16.00	-1.00	-1.00	2.96	-1.00	-1.00	2.78	-1.00	-1.00	3.71
17.00	-1.00	-1.00	1.68	-1.00	-1.00	4.40	-1.00	-1.00	0.93
18.00	-1.00	-1.00	0.81	-1.00	-1.00	2.95	-1.00	-1.00	3.83
19.00	-1.00	-1.00	3.82	-1.00	-1.00	3.13	-1.00	-1.00	5.32
20.00	-1.00	-1.00	2.95	-1.00	-1.00	4.69	-1.00	-1.00	5.10
21.00	-1.00	-1.00	3.82	-1.00	-1.00	2.41	-1.00	-1.00	3.24
22.00	-1.00	-1.00	2.84	-1.00	-1.00	0.26	-1.00	-1.00	3.88
23.00	-1.00	-1.00	3.82	-1.00	-1.00	2.95	-1.00	-1.00	3.24
24.00	-1.00	-1.00	3.07	-1.00	-1.00	4.29	-1.00	-1.00	2.78
25.00	-1.00	-1.00	4.63	-1.00	-1.00	1.97	-1.00	-1.00	3.42
26.00	-1.00	-1.00	2.95	-1.00	-1.00	0.46	-1.00	-1.00	1.97
27.00	-1.00	-1.00	4.23	-1.00	-1.00	3.59	-1.00	-1.00	2.37
28.00	-1.00	-1.00	3.36	-1.00	-1.00	1.68	-1.00	-1.00	3.82
29.00	-1.00	-1.00	2.84	-1.00	-1.00	3.48	-1.00	-1.00	3.42
30.00	-1.00	-1.00	4.49	-1.00	-1.00	1.74	-1.00	-1.00	1.56
31.00	-1.00	-1.00	5.59	-1.00	-1.00	4.52	-1.00	-1.00	4.98
32.00	-1.00	-1.00	2.14	-1.00	-1.00	2.43	-1.00	-1.00	1.16
33.00	-1.00	-1.00	2.14	-1.00	-1.00	5.79	-1.00	-1.00	2.72
34.00	-1.00	-1.00	1.51	-1.00	-1.00	4.29	-1.00	-1.00	2.84
35.00	-1.00	-1.00	1.91	-1.00	-1.00	3.48	-1.00	-1.00	3.01
36.00	-1.00	-1.00	0.93	-1.00	-1.00	3.01	-1.00	-1.00	2.14
37.00	-1.00	-1.00	1.68	-1.00	-1.00	1.35	-1.00	-1.00	2.49
38.00	-1.00	-1.00	2.49	-1.00	-1.00	3.81	-1.00	-1.00	2.03
39.00	-1.00	-1.00	3.53	-1.00	-1.00	3.48	-1.00	-1.00	2.72
10.1.1.6	3.26	3796.53
10.1.1.9	3.35	4053.89
10.1.1.3	3.17	3987.53
