Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.336s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	2.37	-1.00	-1.00	0.87	-1.00	-1.00	2.61
12.00	-1.00	-1.00	3.19	-1.00	-1.00	0.29	-1.00	-1.00	1.92
13.00	-1.00	-1.00	1.10	-1.00	-1.00	0.64	-1.00	-1.00	1.96
14.00	-1.00	-1.00	0.41	-1.00	-1.00	2.14	-1.00	-1.00	2.14
15.00	-1.00	-1.00	2.13	-1.00	-1.00	2.14	-1.00	-1.00	3.82
16.00	-1.00	-1.00	2.16	-1.00	-1.00	2.95	-1.00	-1.00	2.20
17.00	-1.00	-1.00	3.01	-1.00	-1.00	3.19	-1.00	-1.00	1.39
18.00	-1.00	-1.00	2.03	-1.00	-1.00	2.32	-1.00	-1.00	0.87
19.00	-1.00	-1.00	3.30	-1.00	-1.00	1.51	-1.00	-1.00	1.39
20.00	-1.00	-1.00	3.30	-1.00	-1.00	3.07	-1.00	-1.00	2.61
21.00	-1.00	-1.00	1.39	-1.00	-1.00	0.93	-1.00	-1.00	1.22
22.00	-1.00	-1.00	3.30	-1.00	-1.00	2.95	-1.00	-1.00	1.10
23.00	-1.00	-1.00	1.45	-1.00	-1.00	1.39	-1.00	-1.00	0.81
24.00	-1.00	-1.00	2.55	-1.00	-1.00	3.65	-1.00	-1.00	3.13
25.00	-1.00	-1.00	0.87	-1.00	-1.00	1.62	-1.00	-1.00	1.62
26.00	-1.00	-1.00	1.22	-1.00	-1.00	0.70	-1.00	-1.00	1.39
27.00	-1.00	-1.00	2.20	-1.00	-1.00	1.56	-1.00	-1.00	3.82
28.00	-1.00	-1.00	2.95	-1.00	-1.00	1.74	-1.00	-1.00	1.51
29.00	-1.00	-1.00	2.31	-1.00	-1.00	2.78	-1.00	-1.00	2.03
30.00	-1.00	-1.00	1.74	-1.00	-1.00	1.16	-1.00	-1.00	0.98
31.00	-1.00	-1.00	0.98	-1.00	-1.00	0.81	-1.00	-1.00	1.62
32.00	-1.00	-1.00	0.93	-1.00	-1.00	2.37	-1.00	-1.00	1.04
33.00	-1.00	-1.00	2.55	-1.00	-1.00	1.62	-1.00	-1.00	3.59
34.00	-1.00	-1.00	2.14	-1.00	-1.00	1.74	-1.00	-1.00	0.98
35.00	-1.00	-1.00	0.52	-1.00	-1.00	2.90	-1.00	-1.00	1.04
36.00	-1.00	-1.00	2.20	-1.00	-1.00	3.71	-1.00	-1.00	0.46
37.00	-1.00	-1.00	2.26	-1.00	-1.00	3.13	-1.00	-1.00	0.81
38.00	-1.00	-1.00	2.26	-1.00	-1.00	2.26	-1.00	-1.00	3.53
39.00	-1.00	-1.00	1.91	-1.00	-1.00	2.43	-1.00	-1.00	2.90
10.1.1.9	2.11	6082.76
10.1.1.6	2.26	5558.17
10.1.1.3	2.25	6245.23
