Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1034	  0
3 	  4	  4	  10	  1914	  0
12 	  11	  4	  10	  1060	  0
11 	  12	  4	  10	  1845	  0
3 	  2	  4	  10	  1215	  0
2 	  3	  4	  10	  1524	  0
16 	  15	  4	  10	  1267	  0
15 	  16	  4	  10	  2185	  0
15 	  14	  4	  10	  1423	  0
8 	  7	  4	  10	  1075	  0
7 	  8	  4	  10	  2008	  0
14 	  15	  4	  10	  1705	  0
2 	  1	  4	  10	  1579	  0
1 	  2	  4	  10	  1311	  0
7 	  6	  4	  10	  1166	  0
6 	  7	  4	  10	  1486	  0
6 	  5	  4	  10	  1513	  0
5 	  6	  4	  10	  1332	  0
14 	  13	  4	  10	  1758	  0
13 	  14	  4	  10	  1657	  0
15 	  16	  0	  7	  14	  1
6 	  7	  0	  7	  8	  1
5 	  6	  3	  6	  9	  1
5 	  6	  0	  7	  8	  1
11 	  10	  4	  10	  1206	  0
10 	  11	  4	  10	  1429	  0
10 	  9	  4	  10	  1384	  0
9 	  10	  4	  10	  1250	  0
11 	  12	  1	  10	  4	  1
5 	  6	  0	  2	  135	  1
11 	  12	  0	  7	  27	  1
10 	  11	  3	  6	  4	  1
1 	  2	  0	  2	  119	  1
10 	  11	  2	  10	  4	  1
13 	  14	  0	  2	  170	  1
9 	  10	  0	  2	  131	  1
7 	  8	  2	  10	  6	  1
3 	  4	  0	  7	  9	  1
2 	  3	  2	  10	  1	  1
2 	  3	  3	  6	  9	  1
1 	  2	  0	  7	  1	  1
9 	  10	  0	  7	  4	  1
14 	  15	  2	  10	  4	  1
13 	  14	  3	  6	  4	  1
7 	  8	  1	  10	  2	  1

 TotalReset Number= 14184
