Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.328s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	3.14	-1.00	-1.00	1.77	-1.00	-1.00	3.24
12.00	-1.00	-1.00	3.36	-1.00	-1.00	1.59	-1.00	-1.00	3.43
13.00	-1.00	-1.00	2.59	-1.00	-1.00	1.68	-1.00	-1.00	3.93
14.00	-1.00	-1.00	5.21	-1.00	-1.00	4.11	-1.00	-1.00	2.03
15.00	-1.00	-1.00	3.03	-1.00	-1.00	4.00	-1.00	-1.00	3.53
16.00	-1.00	-1.00	3.92	-1.00	-1.00	0.87	-1.00	-1.00	3.59
17.00	-1.00	-1.00	4.26	-1.00	-1.00	2.20	-1.00	-1.00	4.05
18.00	-1.00	-1.00	1.12	-1.00	-1.00	3.94	-1.00	-1.00	4.93
19.00	-1.00	-1.00	3.30	-1.00	-1.00	0.75	-1.00	-1.00	4.00
20.00	-1.00	-1.00	2.72	-1.00	-1.00	5.56	-1.00	-1.00	1.74
21.00	-1.00	-1.00	2.24	-1.00	-1.00	4.69	-1.00	-1.00	5.15
22.00	-1.00	-1.00	5.85	-1.00	-1.00	2.55	-1.00	-1.00	4.31
23.00	-1.00	-1.00	2.56	-1.00	-1.00	2.61	-1.00	-1.00	3.91
24.00	-1.00	-1.00	5.42	-1.00	-1.00	2.66	-1.00	-1.00	3.67
25.00	-1.00	-1.00	4.43	-1.00	-1.00	4.00	-1.00	-1.00	4.03
26.00	-1.00	-1.00	1.27	-1.00	-1.00	1.80	-1.00	-1.00	0.98
27.00	-1.00	-1.00	2.09	-1.00	-1.00	5.27	-1.00	-1.00	4.29
28.00	-1.00	-1.00	3.53	-1.00	-1.00	1.62	-1.00	-1.00	4.23
29.00	-1.00	-1.00	1.21	-1.00	-1.00	2.43	-1.00	-1.00	4.16
30.00	-1.00	-1.00	4.76	-1.00	-1.00	2.03	-1.00	-1.00	4.69
31.00	-1.00	-1.00	2.61	-1.00	-1.00	1.33	-1.00	-1.00	3.65
32.00	-1.00	-1.00	2.43	-1.00	-1.00	0.23	-1.00	-1.00	1.56
33.00	-1.00	-1.00	3.59	-1.00	-1.00	1.22	-1.00	-1.00	4.75
34.00	-1.00	-1.00	2.14	-1.00	-1.00	5.21	-1.00	-1.00	1.33
35.00	-1.00	-1.00	3.88	-1.00	-1.00	0.81	-1.00	-1.00	2.37
36.00	-1.00	-1.00	2.55	-1.00	-1.00	1.97	-1.00	-1.00	3.24
37.00	-1.00	-1.00	2.37	-1.00	-1.00	1.45	-1.00	-1.00	1.10
38.00	-1.00	-1.00	3.59	-1.00	-1.00	1.56	-1.00	-1.00	3.71
39.00	-1.00	-1.00	2.95	-1.00	-1.00	4.81	-1.00	-1.00	1.62
10.1.1.6	2.82	15532.89
10.1.1.3	3.57	12416.33
10.1.1.9	3.69	11239.07
