Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  12204	  0
5 	  6	  4	  10	  16882	  0
9 	  8	  4	  10	  3144	  0
3 	  2	  4	  10	  11145	  0
8 	  9	  4	  10	  7236	  0
2 	  3	  4	  10	  16592	  0
5 	  4	  4	  10	  14742	  0
4 	  5	  4	  10	  13623	  0
2 	  1	  4	  10	  15784	  0
1 	  2	  4	  10	  13872	  0
8 	  7	  4	  10	  5392	  0
7 	  8	  4	  10	  5201	  0
2 	  3	  0	  7	  292	  1
1 	  2	  3	  6	  280	  1
8 	  9	  2	  10	  324	  1
8 	  9	  0	  7	  330	  1
3 	  2	  4	  6	  75	  1
1 	  2	  0	  7	  90	  1
9 	  8	  4	  7	  89	  1
9 	  8	  4	  6	  37	  1
7 	  8	  0	  7	  145	  1
3 	  2	  4	  7	  136	  1
7 	  8	  3	  6	  175	  1
2 	  3	  2	  10	  209	  1

 TotalReset Number= 13989
