Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  2841	  0
5 	  6	  4	  10	  3879	  0
9 	  8	  4	  10	  3896	  0
8 	  9	  4	  10	  5314	  0
3 	  2	  4	  10	  4092	  0
2 	  3	  4	  10	  5546	  0
5 	  4	  4	  10	  3354	  0
4 	  5	  4	  10	  3214	  0
2 	  1	  4	  10	  5217	  0
1 	  2	  4	  10	  4767	  0
8 	  7	  4	  10	  4946	  0
7 	  8	  4	  10	  4471	  0
3 	  2	  4	  6	  45	  1
8 	  9	  2	  10	  108	  1
7 	  8	  0	  7	  33	  1
1 	  2	  3	  6	  34	  1
1 	  2	  0	  7	  16	  1
8 	  9	  0	  7	  31	  1
7 	  8	  3	  6	  27	  1
2 	  3	  0	  7	  15	  1
2 	  3	  2	  10	  119	  1
9 	  8	  4	  7	  14	  1
9 	  8	  4	  6	  14	  1
3 	  2	  4	  7	  6	  1

 TotalReset Number= 8471
