Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.371s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	3.77	-1.00	-1.00	2.72	-1.00	-1.00	2.78
12.00	-1.00	-1.00	3.59	-1.00	-1.00	3.59	-1.00	-1.00	3.82
13.00	-1.00	-1.00	4.00	-1.00	-1.00	1.63	-1.00	-1.00	4.05
14.00	-1.00	-1.00	4.46	-1.00	-1.00	3.93	-1.00	-1.00	3.13
15.00	-1.00	-1.00	4.51	-1.00	-1.00	0.93	-1.00	-1.00	4.34
16.00	-1.00	-1.00	3.76	-1.00	-1.00	2.61	-1.00	-1.00	0.75
17.00	-1.00	-1.00	2.55	-1.00	-1.00	1.68	-1.00	-1.00	3.01
18.00	-1.00	-1.00	0.75	-1.00	-1.00	0.06	-1.00	-1.00	0.58
19.00	-1.00	-1.00	2.55	-1.00	-1.00	3.01	-1.00	-1.00	3.88
20.00	-1.00	-1.00	0.92	-1.00	-1.00	1.68	-1.00	-1.00	2.49
21.00	-1.00	-1.00	2.32	-1.00	-1.00	3.30	-1.00	-1.00	1.92
22.00	-1.00	-1.00	1.56	-1.00	-1.00	4.17	-1.00	-1.00	4.86
23.00	-1.00	-1.00	1.74	-1.00	-1.00	3.94	-1.00	-1.00	3.36
24.00	-1.00	-1.00	3.48	-1.00	-1.00	3.30	-1.00	-1.00	2.49
25.00	-1.00	-1.00	3.65	-1.00	-1.00	2.37	-1.00	-1.00	3.24
26.00	-1.00	-1.00	3.65	-1.00	-1.00	3.07	-1.00	-1.00	0.98
27.00	-1.00	-1.00	0.58	-1.00	-1.00	3.36	-1.00	-1.00	4.58
28.00	-1.00	-1.00	4.23	-1.00	-1.00	3.36	-1.00	-1.00	2.20
29.00	-1.00	-1.00	2.66	-1.00	-1.00	0.46	-1.00	-1.00	5.44
30.00	-1.00	-1.00	4.69	-1.00	-1.00	5.03	-1.00	-1.00	3.36
31.00	-1.00	-1.00	0.93	-1.00	-1.00	4.30	-1.00	-1.00	3.24
32.00	-1.00	-1.00	5.44	-1.00	-1.00	1.91	-1.00	-1.00	4.05
33.00	-1.00	-1.00	0.64	-1.00	-1.00	2.03	-1.00	-1.00	1.27
34.00	-1.00	-1.00	2.84	-1.00	-1.00	3.59	-1.00	-1.00	2.78
35.00	-1.00	-1.00	3.24	-1.00	-1.00	1.27	-1.00	-1.00	1.62
36.00	-1.00	-1.00	1.27	-1.00	-1.00	1.27	-1.00	-1.00	2.32
37.00	-1.00	-1.00	3.19	-1.00	-1.00	3.82	-1.00	-1.00	2.96
38.00	-1.00	-1.00	3.07	-1.00	-1.00	0.52	-1.00	-1.00	3.88
39.00	-1.00	-1.00	2.20	-1.00	-1.00	3.53	-1.00	-1.00	3.07
10.1.1.6	2.94	3947.90
10.1.1.3	3.14	4109.72
10.1.1.9	3.26	3765.24
