Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.473s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.10	-1.00	-1.00	2.26	-1.00	-1.00	0.75
12.00	-1.00	-1.00	2.84	-1.00	-1.00	2.84	-1.00	-1.00	2.72
13.00	-1.00	-1.00	1.57	-1.00	-1.00	2.61	-1.00	-1.00	0.29
14.00	-1.00	-1.00	2.60	-1.00	-1.00	1.62	-1.00	-1.00	2.43
15.00	-1.00	-1.00	0.47	-1.00	-1.00	0.23	-1.00	-1.00	2.95
16.00	-1.00	-1.00	3.41	-1.00	-1.00	0.46	-1.00	-1.00	1.27
17.00	-1.00	-1.00	1.33	-1.00	-1.00	0.93	-1.00	-1.00	3.13
18.00	-1.00	-1.00	2.03	-1.00	-1.00	3.65	-1.00	-1.00	1.68
19.00	-1.00	-1.00	2.31	-1.00	-1.00	0.41	-1.00	-1.00	2.90
20.00	-1.00	-1.00	0.58	-1.00	-1.00	3.24	-1.00	-1.00	1.45
21.00	-1.00	-1.00	1.68	-1.00	-1.00	1.33	-1.00	-1.00	2.37
22.00	-1.00	-1.00	2.03	-1.00	-1.00	1.39	-1.00	-1.00	3.53
23.00	-1.00	-1.00	1.91	-1.00	-1.00	2.78	-1.00	-1.00	3.07
24.00	-1.00	-1.00	1.51	-1.00	-1.00	1.39	-1.00	-1.00	3.76
25.00	-1.00	-1.00	0.58	-1.00	-1.00	2.84	-1.00	-1.00	0.47
26.00	-1.00	-1.00	3.42	-1.00	-1.00	2.09	-1.00	-1.00	0.52
27.00	-1.00	-1.00	1.97	-1.00	-1.00	3.88	-1.00	-1.00	3.01
28.00	-1.00	-1.00	2.90	-1.00	-1.00	1.33	-1.00	-1.00	2.09
29.00	-1.00	-1.00	1.74	-1.00	-1.00	2.32	-1.00	-1.00	1.04
30.00	-1.00	-1.00	2.37	-1.00	-1.00	1.39	-1.00	-1.00	1.91
31.00	-1.00	-1.00	2.14	-1.00	-1.00	2.26	-1.00	-1.00	1.51
32.00	-1.00	-1.00	2.09	-1.00	-1.00	0.93	-1.00	-1.00	1.22
33.00	-1.00	-1.00	1.56	-1.00	-1.00	1.45	-1.00	-1.00	2.55
34.00	-1.00	-1.00	3.65	-1.00	-1.00	2.49	-1.00	-1.00	3.13
35.00	-1.00	-1.00	1.44	-1.00	-1.00	3.59	-1.00	-1.00	0.70
36.00	-1.00	-1.00	2.43	-1.00	-1.00	1.62	-1.00	-1.00	2.78
37.00	-1.00	-1.00	2.03	-1.00	-1.00	1.22	-1.00	-1.00	1.16
38.00	-1.00	-1.00	2.72	-1.00	-1.00	1.74	-1.00	-1.00	2.49
39.00	-1.00	-1.00	2.49	-1.00	-1.00	1.51	-1.00	-1.00	2.61
10.1.1.9	2.19	2516.06
10.1.1.3	2.29	2762.56
10.1.1.6	2.11	2432.53
