Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  366	  0
4 	  3	  4	  10	  424	  0
3 	  4	  4	  10	  639	  0
11 	  12	  4	  10	  573	  0
16 	  15	  4	  10	  397	  0
8 	  7	  4	  10	  394	  0
7 	  8	  4	  10	  575	  0
15 	  16	  4	  10	  752	  0
3 	  2	  4	  10	  439	  0
2 	  3	  4	  10	  558	  0
11 	  10	  4	  10	  392	  0
10 	  11	  4	  10	  440	  0
2 	  1	  4	  10	  541	  0
1 	  2	  4	  10	  476	  0
7 	  6	  4	  10	  440	  0
6 	  7	  4	  10	  457	  0
15 	  14	  4	  10	  486	  0
14 	  15	  4	  10	  545	  0
10 	  9	  4	  10	  499	  0
9 	  10	  4	  10	  400	  0
6 	  5	  4	  10	  490	  0
5 	  6	  4	  10	  434	  0
14 	  13	  4	  10	  540	  0
13 	  14	  4	  10	  527	  0
9 	  10	  0	  2	  36	  1
5 	  6	  0	  2	  30	  1
13 	  14	  0	  2	  58	  1
11 	  10	  4	  2	  4	  1
9 	  10	  1	  4	  4	  1
7 	  8	  1	  10	  4	  1
15 	  14	  4	  2	  10	  1
1 	  2	  0	  2	  69	  1

 TotalReset Number= 5099
